TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0xda09141dc9f0,0xf807c2ed0000,0x26000,ItSas35i,ItSas35i,\\Driver\\ItSas35i
0,0xda09141dcc00,0xf807c2f00000,0x1f000,LSI_SAS,LSI_SAS,\\Driver\\LSI_SAS
0,0xda09141dce10,0xf807c2f20000,0x21000,LSI_SAS2i,LSI_SAS2i,\\Driver\\LSI_SAS2i
0,0xda09141deda0,0xf80080a60000,0x25c000,ADP80XX,ADP80XX,\\Driver\\ADP80XX
0,0xda09141dfdc0,0xf80080a00000,0x2d000,storahci,storahci,\\Driver\\storahci
0,0xda09141e19f0,0xf80080cc0000,0x13000,HpSAMD,HpSAMD,\\Driver\\HpSAMD
0,0xda09141e2dc0,0xf80080d70000,0x1a000,FileInfo,FileInfo,\\FileSystem\\FileInfo
0,0xda091428c060,0xf80082200000,0x7a000,rdbss,rdbss,\\FileSystem\\rdbss
0,0xda091428c600,0xf80082b10000,0x2b000,Psched,Psched,\\Driver\\Psched
0,0xda09142903f0,0xf80082b40000,0x14000,NetBIOS,NetBIOS,\\FileSystem\\NetBIOS
0,0xda0914292e30,0xf80082440000,0x84000,Vid,Vid,\\Driver\\Vid
0,0xda0914293e00,0xf80082280000,0x94000,CSC,CSC,\\Driver\\CSC
0,0xda09142963d0,0xf80082610000,0x6e000,VBoxWddm,VBoxWddm,\\Driver\\VBoxWddm
0,0xda0914298060,0xf800824f0000,0x11000,CompositeBus,CompositeBus,\\Driver\\CompositeBus
0,0xda0914298270,0xf80082370000,0xa000,GpuEnergyDrv,GpuEnergyDrv,\\Driver\\GpuEnergyDrv
0,0xda0914298e10,0xf80082380000,0x2c000,Dfsc,Dfsc,\\FileSystem\\Dfsc
0,0xda0914321e00,0xf807c32a0000,0x36e000,ebdrv,ebdrv,\\Driver\\ebdrv
0,0xda091432acf0,0xf800821b0000,0x1e000,sdstor,sdstor,\\Driver\\sdstor
0,0xda091432bb00,0xf80081af0000,0x1c000,Disk,Disk,\\Driver\\Disk
0,0xda0914331b70,0xf80081a00000,0x21000,sbp2port,sbp2port,\\Driver\\sbp2port
0,0xda0914331d80,0xf80081a30000,0x4f000,rdyboost,rdyboost,\\Driver\\rdyboost
0,0xda0914332830,0xf807c1c00000,0x6a000,CLFS,CLFS,\\Driver\\CLFS
0,0xda09143328b0,0xf807c1c32300,0xc1c32300,-,-,荈⣬譈쟊あ쀀툳寨і렀쀀荈⣄쳃쳌쳌쳌쳌襈⑜䠈璉ဤ襈⑼唘噁坁譈䣬䡐䖍䣐襈�赈큅襈큅旨׭䰀뚍Ę
0,0xda0914332d00,0xf80080e30000,0x28d000,Ntfs,Ntfs,\\FileSystem\\Ntfs
0,0xda0914333760,0xf800810c0000,0xd000,UrsChipidea,UrsChipidea,\\Driver\\UrsChipidea
0,0xda0914333b80,0xf807c27b0000,0x2b000,KSecDD,KSecDD,\\Driver\\KSecDD
0,0xda09143a0350,0xf800810d0000,0x31000,usbccgp,usbccgp,\\Driver\\usbccgp
0,0xda09143a0820,0xf80081120000,0x4b000,VBoxGuest,VBoxGuest,\\Driver\\VBoxGuest
0,0xda09143adc40,0xf80081180000,0x1c000,usbehci,usbehci,\\Driver\\usbehci
0,0xda09143aed90,0xf80081170000,0xf000,storvsc,storvsc,\\Driver\\storvsc
0,0xda09143af4b0,0xf80081220000,0x88000,usbhub,usbhub,\\Driver\\usbhub
0,0xda09143af6c0,0xf800812b0000,0x93000,USBHUB3,USBHUB3,\\Driver\\USBHUB3
0,0xda09143afd20,0xf80081350000,0xd000,Fs_Rec,Fs_Rec,\\FileSystem\\Fs_Rec
0,0xda09143ba960,0xf807c28a0000,0x153000,NDIS,NDIS,\\Driver\\NDIS
0,0xda09143bada0,0xf80081360000,0x32000,KSecPkg,KSecPkg,\\Driver\\KSecPkg
0,0xda09143bc9f0,0xf800813a0000,0x2db000,Tcpip,Tcpip,\\Driver\\Tcpip
0,0xda09143bdd40,0xf80082140000,0x25000,USBSTOR,USBSTOR,\\Driver\\USBSTOR
0,0xda09143de8f0,0xf80081c50000,0x33e000,DXGKrnl,DXGKrnl,\\Driver\\DXGKrnl
0,0xda09143dedb0,0xf80081fd0000,0x11000,BasicRender,BasicRender,\\Driver\\BasicRender
0,0xda0914408910,0xf80081700000,0x30000,WFPLWFS,WFPLWFS,\\Driver\\WFPLWFS
0,0xda091440bdf0,0xf807c2540000,0x6d000,volsnap,volsnap,\\Driver\\volsnap
0,0xda09144118f0,0xf80081770000,0xc8000,fvevol,fvevol,\\Driver\\fvevol
0,0xda0914411b00,0xf80081840000,0xb000,volume,volume,\\Driver\\volume
0,0xda091441ad00,0xf80082170000,0x19000,UASPStor,UASPStor,\\Driver\\UASPStor
0,0xda091441dcf0,0xf80082190000,0x11000,storufs,storufs,\\Driver\\storufs
0,0xda091441f8f0,0xf80081740000,0x11000,storflt,storflt,\\Driver\\storflt
0,0xda091441fd10,0xf80081760000,0xf000,bttflt,bttflt,\\Driver\\bttflt
0,0xda091443ec80,0xf80081ac0000,0x11000,iorate,iorate,\\Driver\\iorate
0,0xda0914446c00,0xf80081a80000,0xf000,Ramdisk,Ramdisk,\\Driver\\Ramdisk
0,0xda0914446e10,0xf80081a90000,0x25000,Mup,Mup,\\FileSystem\\Mup
0,0xda09144c5810,0xf80082720000,0xd000,NdisVirtualBus,NdisVirtualBus,\\Driver\\NdisVirtualBus
0,0xda09145bfe00,0xf80081c40000,0xa000,Beep,Beep,\\Driver\\Beep
0,0xda09145c3dc0,0xf80081fb0000,0x16000,BasicDisplay,BasicDisplay,\\Driver\\BasicDisplay
0,0xda09145ca3a0,0xf80082030000,0x27000,tdx,tdx,\\Driver\\tdx
0,0xda091460ddd0,0xf80082320000,0x12000,nsiproxy,nsiproxy,\\Driver\\nsiproxy
0,0xda091460eda0,0xf80081ff0000,0x1c000,Npfs,Npfs,\\FileSystem\\Npfs
0,0xda0914614740,0xf80081c30000,0xa000,Null,Null,\\Driver\\Null
0,0xda0914645bc0,0xf80082680000,0x24080,E1G60,E1G60,\\Driver\\E1G60
0,0xda0914645e20,0xf80081c00000,0x15000,FileCrypt,FileCrypt,\\FileSystem\\FileCrypt
0,0xda0914646c00,0xf80081bd0000,0x2e000,cdrom,cdrom,\\Driver\\cdrom
0,0xda09146e1dc0,0xf80082350000,0x10000,mssmbios,mssmbios,\\Driver\\mssmbios
0,0xda09146e4690,0xf800829c0000,0x51000,NetBT,NetBT,\\Driver\\NetBT
0,0xda09146e48a0,0xf80082b60000,0x5f000,VBoxSF,VBoxSF,\\FileSystem\\VBoxSF
0,0xda09146e4b00,0xf80082a40000,0xa6000,AFD,AFD,\\Driver\\AFD
0,0xda09146e5dd0,0xf80082340000,0xd000,npsvctrig,npsvctrig,\\Driver\\npsvctrig
0,0xda09146eaca0,0xf80082a20000,0x13000,afunix,afunix,\\Driver\\afunix
0,0xda09146ed860,0xf80082af0000,0x1a000,vwififlt,vwififlt,\\Driver\\vwififlt
0,0xda09147120a0,0xf800826e0000,0x3e000,intelppm,intelppm,\\Driver\\intelppm
0,0xda09147128a0,0xf800823d0000,0x14000,bam,bam,\\Driver\\bam
0,0xda09147148c0,0xf800823f0000,0x4e000,ahcache,ahcache,\\Driver\\ahcache
0,0xda09147156a0,0xf8007d00f000,0x0,\\Driver\\WscVReg,WscVReg,\\Driver\\WscVReg
0,0xda0914716790,0xf800826b0000,0xf000,CmBatt,CmBatt,\\Driver\\CmBatt
0,0xda091471b9f0,0xf80082520000,0x15000,umbus,umbus,\\Driver\\umbus
0,0xda091471e4f0,0xf80082870000,0x16000,monitor,monitor,\\Driver\\monitor
0,0xda0914721e40,0xf80082510000,0xd000,kdnic,kdnic,\\Driver\\kdnic
0,0xda09147707b0,0xf80082540000,0x15000,CAD,CAD,\\Driver\\CAD
0,0xda0914770e00,0xf80082560000,0x21000,i8042prt,i8042prt,\\Driver\\i8042prt
0,0xda0914773060,0xf80082590000,0x13000,kbdclass,kbdclass,\\Driver\\kbdclass
0,0xda0914775530,0xf800825b0000,0x3c000,VBoxMouse,VBoxMouse,\\Driver\\VBoxMouse
0,0xda0914775ce0,0xf800825f0000,0x13000,mouclass,mouclass,\\Driver\\mouclass
0,0xda0914783b10,0xf800827c0000,0xe000,rdpbus,rdpbus,\\Driver\\rdpbus
0,0xda0914785c50,0xf80082730000,0xc000,swenum,swenum,\\Driver\\swenum
0,0xda09165079f0,0xf80083000000,0x7e000,WdFilter,WdFilter,\\FileSystem\\WdFilter
0,0xda09168eccc0,0xf80082c30000,0x89000,mrxsmb,mrxsmb,\\FileSystem\\mrxsmb
0,0xda0916996e20,0xff64ed7a0000,0x0,\\Driver\\Win32k,Win32k,\\Driver\\Win32k
0,0xda0916babde0,0xf80081b50000,0x76000,CldFlt,CldFlt,\\FileSystem\\CldFlt
0,0xda0916bb9a30,0xf80082bc0000,0x2d000,wcifs,wcifs,\\FileSystem\\wcifs
0,0xda0916da5da0,0xf80082970000,0x28000,luafv,luafv,\\FileSystem\\luafv
0,0xda0916ea6b70,0xf800829a0000,0x18000,lltdio,lltdio,\\Driver\\lltdio
0,0xda0916ea6d80,0xf80082080000,0x1a000,MsLldp,MsLldp,\\Driver\\MsLldp
0,0xda0916ea9d80,0xf800820a0000,0x1b000,rspndr,rspndr,\\Driver\\rspndr
0,0xda0916ebdc00,0xf80082c00000,0x25000,bowser,bowser,\\FileSystem\\bowser
0,0xda0916eeb3d0,0xf80081850000,0x2b000,WinQuic,WinQuic,\\Driver\\WinQuic
0,0xda0916ef4af0,0xf800836c0000,0x139000,HTTP,HTTP,\\Driver\\HTTP
