TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0xe78f148170b0,0xf80337720000,0x15000,NetBIOS,NetBIOS,\\FileSystem\\NetBIOS
0,0xe78f1481bcc0,0xf803378e0000,0x10000,npsvctrig,npsvctrig,\\Driver\\npsvctrig
0,0xe78f1481d2e0,0xf80337b70000,0x2f000,HDAudBus,HDAudBus,\\Driver\\HDAudBus
0,0xe78f14822b70,0xf80337b00000,0x15000,kbdclass,kbdclass,\\Driver\\kbdclass
0,0xe78f14822da0,0xf8032f000000,0x0,\\Driver\\WscVReg,WscVReg,\\Driver\\WscVReg
0,0xe78f1484f060,0xf80337aa0000,0xf000,kdnic,kdnic,\\Driver\\kdnic
0,0xe78f1484fcb0,0xf80337ab0000,0x17000,umbus,umbus,\\Driver\\umbus
0,0xe78f14854e00,0xf80337a20000,0x5b000,ahcache,ahcache,\\Driver\\ahcache
0,0xe78f1485baf0,0xf80337ad0000,0x27000,i8042prt,i8042prt,\\Driver\\i8042prt
0,0xe78f1487de30,0xf80337eb0000,0xae000,USBHUB3,USBHUB3,\\Driver\\USBHUB3
0,0xe78f148a6e20,0xf80337d90000,0x46000,Ucx01000,Ucx01000,\\Driver\\Ucx01000
0,0xe78f148a9e30,0xf80337ce0000,0xa3000,USBXHCI,USBXHCI,\\Driver\\USBXHCI
0,0xe78f148b4300,0xf80337de0000,0x12000,CmBatt,CmBatt,\\Driver\\CmBatt
0,0xe78f148b4dd0,0xf80337e20000,0x4d000,intelppm,intelppm,\\Driver\\intelppm
0,0xe78f148b5e50,0xf80337e70000,0xe000,NdisVirtualBus,NdisVirtualBus,\\Driver\\NdisVirtualBus
0,0xe78f148cf060,0xf80337e80000,0xc000,swenum,swenum,\\Driver\\swenum
0,0xe78f148cfe10,0xf80337e90000,0x10000,rdpbus,rdpbus,\\Driver\\rdpbus
0,0xe78f14ed12c0,0xf80337f70000,0x81000,HdAudAddService,HdAudAddService,\\Driver\\HdAudAddService
0,0xe78f14ed2060,0xf80338000000,0x10000,ksthunk,ksthunk,\\Driver\\ksthunk
0,0xe78f14f5ba50,0xf80338020000,0x13000,HidUsb,HidUsb,\\Driver\\HidUsb
0,0xe78f14f75770,0xf803380b0000,0x11000,mouhid,mouhid,\\Driver\\mouhid
0,0xe78f14f7ce20,0xf80338240000,0x1d000,monitor,monitor,\\Driver\\monitor
0,0xe78f14fd9e30,0x9da364800000,0x0,\\Driver\\Win32k,Win32k,\\Driver\\Win32k
0,0xe78f173ace50,0xf80338380000,0x3a000,AppID,AppID,\\Driver\\AppID
0,0xe78f174efe30,0xf803383f0000,0x2a000,luafv,luafv,\\FileSystem\\luafv
0,0xe78f17523e30,0xf803383c0000,0xc000,applockerfltr,applockerfltr,\\Driver\\applockerfltr
0,0xe78f1766aab0,0xf803383d0000,0x14000,bfs,bfs,\\FileSystem\\bfs
0,0xe78f176a3390,0xf803384f0000,0x1b000,storqosflt,storqosflt,\\FileSystem\\storqosflt
0,0xe78f177f5060,0xf80335250000,0x1d000,rspndr,rspndr,\\Driver\\rspndr
0,0xe78f17845e20,0xf80352080000,0x26000,bowser,bowser,\\FileSystem\\bowser
0,0xe78f17853b80,0xf80338540000,0x1d000,wtd,wtd,\\Driver\\wtd
0,0xe78f1788ae50,0xf80338510000,0x28000,bindflt,bindflt,\\FileSystem\\bindflt
0,0xe78f17903e00,0xf803520b0000,0xa0000,mrxsmb,mrxsmb,\\FileSystem\\mrxsmb
0,0xe78f1790be00,0xf80351990000,0xd1000,PEAUTH,PEAUTH,\\Driver\\PEAUTH
0,0xe78f1795de30,0xf80338560000,0x13000,condrv,condrv,\\Driver\\condrv
0,0xe78f17a1b300,0xf80351800000,0x5b000,srvnet,srvnet,\\FileSystem\\srvnet
0,0xe78f17b3be20,0xf80351a70000,0x15000,tcpipreg,tcpipreg,\\Driver\\tcpipreg
0,0xe78f17c6d820,0xf80335300000,0x6a000,MsQuic,MsQuic,\\Driver\\MsQuic
0,0xe78f17c6e2e0,0xf803521b0000,0x1b000,mpsdrv,mpsdrv,\\Driver\\mpsdrv
0,0xe78f17c79e00,0xf80351860000,0x16000,MMCSS,MMCSS,\\Driver\\MMCSS
0,0xe78f17c7be00,0xf80351880000,0xd5000,srv2,srv2,\\FileSystem\\srv2
0,0xe78f17c8d2e0,0xf80351960000,0x2e000,Ndu,Ndu,\\Driver\\Ndu
0,0xe78f181e6e30,0xf80351af0000,0xa000,ad_driver10,ad_driver10,\\Driver\\ad_driver10

