TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,File output
0,4,0,System,0x808597694040,168,-,N/A,False,2025-06-27 15:38:28.000000 UTC,N/A,Disabled
0,100,4,Registry,0x808597710080,4,-,N/A,False,2025-06-27 15:38:20.000000 UTC,N/A,Disabled
0,432,4,smss.exe,0x8085996a5040,2,-,N/A,False,2025-06-27 15:38:28.000000 UTC,N/A,Disabled
0,636,592,csrss.exe,0x808599530140,11,-,0,False,2025-06-27 15:38:33.000000 UTC,N/A,Disabled
0,704,592,wininit.exe,0x80859cc8f080,2,-,0,False,2025-06-27 15:38:33.000000 UTC,N/A,Disabled
0,712,696,csrss.exe,0x80859ccae140,13,-,1,False,2025-06-27 15:38:33.000000 UTC,N/A,Disabled
0,768,696,winlogon.exe,0x80859cccc080,6,-,1,False,2025-06-27 15:38:33.000000 UTC,N/A,Disabled
0,816,704,services.exe,0x8085995230c0,12,-,0,False,2025-06-27 15:38:33.000000 UTC,N/A,Disabled
0,856,704,lsass.exe,0x80859ccef080,13,-,0,False,2025-06-27 15:38:33.000000 UTC,N/A,Disabled
0,960,768,fontdrvhost.ex,0x80859cea1080,6,-,1,False,2025-06-27 15:38:34.000000 UTC,N/A,Disabled
0,968,704,fontdrvhost.ex,0x80859cea3080,6,-,0,False,2025-06-27 15:38:34.000000 UTC,N/A,Disabled
0,544,816,svchost.exe,0x80859cd35240,21,-,0,False,2025-06-27 15:38:34.000000 UTC,N/A,Disabled
0,640,816,svchost.exe,0x80859cf120c0,13,-,0,False,2025-06-27 15:38:34.000000 UTC,N/A,Disabled
0,916,816,svchost.exe,0x80859cfca240,5,-,0,False,2025-06-27 15:38:34.000000 UTC,N/A,Disabled
0,1060,816,svchost.exe,0x80859e032240,8,-,0,False,2025-06-27 15:38:34.000000 UTC,N/A,Disabled
0,1068,816,svchost.exe,0x80859e031080,8,-,0,False,2025-06-27 15:38:34.000000 UTC,N/A,Disabled
0,1100,816,svchost.exe,0x80859e050080,5,-,0,False,2025-06-27 15:38:34.000000 UTC,N/A,Disabled
0,1148,768,dwm.exe,0x80859e062080,25,-,1,False,2025-06-27 15:38:34.000000 UTC,N/A,Disabled
0,1216,816,svchost.exe,0x80859e08d080,6,-,0,False,2025-06-27 15:38:34.000000 UTC,N/A,Disabled
0,1232,816,svchost.exe,0x80859e095080,4,-,0,False,2025-06-27 15:38:34.000000 UTC,N/A,Disabled
