TreeDepth,Index,Address,Module,Symbol
0,0,0xf801ed12ee40,ntoskrnl,NtAccessCheck
0,1,0xf801ed23ca40,ntoskrnl,NtWorkerFactoryWorkerReady
0,2,0xf801ed7c98f0,ntoskrnl,NtAcceptConnectPort
0,3,0xf801ed5d5610,ntoskrnl,NtMapUserPhysicalPagesScatter
0,4,0xf801ed65b170,ntoskrnl,NtWaitForSingleObject
0,5,0xf801ed473e20,ntoskrnl,NtCallbackReturn
0,6,0xf801ed65a790,ntoskrnl,NtReadFile
0,7,0xf801ed688a50,ntoskrnl,NtDeviceIoControlFile
0,8,0xf801ed6882c0,ntoskrnl,NtWriteFile
0,9,0xf801ed768680,ntoskrnl,NtRemoveIoCompletion
0,10,0xf801ed78f990,ntoskrnl,NtReleaseSemaphore
0,11,0xf801ed69c160,ntoskrnl,NtReplyWaitReceivePort
0,12,0xf801ed7c2920,ntoskrnl,NtReplyPort
0,13,0xf801ed745ea0,ntoskrnl,NtSetInformationThread
0,14,0xf801ed766d50,ntoskrnl,NtSetEvent
0,15,0xf801ed65ae10,ntoskrnl,NtClose
0,16,0xf801ed684cc0,ntoskrnl,NtQueryObject
0,17,0xf801ed7420a0,ntoskrnl,NtQueryInformationFile
0,18,0xf801ed61dcc0,ntoskrnl,NtOpenKey
0,19,0xf801ed62cb30,ntoskrnl,NtEnumerateValueKey
0,20,0xf801ed6f1710,ntoskrnl,NtFindAtom
0,21,0xf801ed6d96b0,ntoskrnl,NtQueryDefaultLocale
0,22,0xf801ed659ba0,ntoskrnl,NtQueryKey
0,23,0xf801ed656e90,ntoskrnl,NtQueryValueKey
0,24,0xf801ed6cc910,ntoskrnl,NtAllocateVirtualMemory
0,25,0xf801ed7d6540,ntoskrnl,NtQueryInformationProcess
0,26,0xf801ed78f690,ntoskrnl,NtWaitForMultipleObjects32
0,27,0xf801ed4e7130,ntoskrnl,NtWriteFileGather
0,28,0xf801ed75c810,ntoskrnl,NtSetInformationProcess
0,29,0xf801ed66c080,ntoskrnl,NtCreateKey
0,30,0xf801ed761650,ntoskrnl,NtFreeVirtualMemory
0,31,0xf801ed8794b0,ntoskrnl,NtImpersonateClientOfPort
