TreeDepth,PID,Process,Offset,Start VPN,End VPN,Tag,Protection,CommitCharge,PrivateMemory,Parent,File,File output
0,4,System,0xfffffa80027db640,0x7fff91d0000,0x7fff91fffff,Vad ,PAGE_READWRITE,0,0,0xfa80018b9488,N/A,Disabled
0,4,System,0xfffffa80018468a0,0x7ffe0000,0x7ffeffff,Vadl,PAGE_READONLY,2251799813685247,1,0xfa80027db640,N/A,Disabled
0,4,System,0xfffffa8002703bc0,0x60000,0x7ffff,Vad ,PAGE_READWRITE,0,0,0xfa80018468a0,N/A,Disabled
0,4,System,0xfffffa80026f1f80,0x40000,0x5ffff,Vad ,PAGE_READWRITE,0,0,0xfa8002703bc0,N/A,Disabled
0,4,System,0xfffffa80018f3a10,0x10000,0x32fff,Vad ,PAGE_READWRITE,0,0,0xfa80026f1f80,N/A,Disabled
0,4,System,0xfffffa8002843960,0x77270000,0x77418fff,Vad ,PAGE_EXECUTE_WRITECOPY,12,0,0xfa8002703bc0,\\Windows\\System32\\ntdll.dll,Disabled
0,4,System,0xfffffa8002e36640,0x80000,0x80fff,Vad ,PAGE_READWRITE,0,0,0xfa8002843960,N/A,Disabled
0,4,System,0xfffffa8002859d10,0x77450000,0x775cffff,Vad ,PAGE_EXECUTE_WRITECOPY,9,0,0xfa8002843960,\\Windows\\SysWOW64\\ntdll.dll,Disabled
0,4,System,0xfffffa8001ac2d70,0x7fff7dd0000,0x7fff7dfffff,Vad ,PAGE_READWRITE,0,0,0xfa80018468a0,N/A,Disabled
0,4,System,0xfffffa800425ad30,0x7fff78d0000,0x7fff78fffff,Vad ,PAGE_READWRITE,0,0,0xfa8001ac2d70,N/A,Disabled
0,4,System,0xfffffa80027db2f0,0x7fff87d0000,0x7fff87fffff,Vad ,PAGE_READWRITE,0,0,0xfa8001ac2d70,N/A,Disabled
0,4,System,0xfffffa8002755440,0x7fff82d0000,0x7fff82fffff,Vad ,PAGE_READWRITE,0,0,0xfa80027db2f0,N/A,Disabled
0,4,System,0xfffffa80027db380,0x7fff8cd0000,0x7fff8cfffff,Vad ,PAGE_READWRITE,0,0,0xfa80027db2f0,N/A,Disabled
0,4,System,0xfffffa80027dd600,0x7fffc3d0000,0x7fffc3fffff,Vad ,PAGE_READWRITE,0,0,0xfa80027db640,N/A,Disabled
0,4,System,0xfffffa8002757d50,0x7fffa5d0000,0x7fffa5fffff,Vad ,PAGE_READWRITE,0,0,0xfa80027dd600,N/A,Disabled
