TreeDepth,Offset,Name
0,0xa3826368f700,\\LOCAL\\mojo.3968.3064.12300151034671493172
0,0xa3826368fbb0,\\Windows\\Fonts\\consola.ttf
0,0xa38263b2e250,\\Windows\\System32\\advapi32.dll
0,0xa38263b2e570,\\Windows\\System32\\nsi.dll
0,0xa38263b2e700,\\ProtectedPrefix\\LocalService
0,0xa38263b2e890,\\ProtectedPrefix\\LocalService
0,0xa38263b2ed40,\\Windows\\System32\\gdi32.dll
0,0xa38263b2f1f0,\\Windows\\System32\\ole32.dll
0,0xa38263b2f510,\\Windows
0,0xa38263b2f6a0,\\Windows\\System32\\difxapi.dll
0,0xa38263b2fe70,\\Windows\\System32\\combase.dll
0,0xa38263b42660,\\Windows\\System32\\drivers\\Vid.sys
0,0xa38263b42940,\\Windows\\System32\\drivers\\pacer.sys
0,0xa38263b42c20,\\Windows\\System32\\drivers\\afd.sys
0,0xa38263b42d90,\\Windows\\System32\\drivers\\afunix.sys
0,0xa38263b43070,\\Windows\\System32\\drivers\\vwififlt.sys
0,0xa38263b43bf0,\\Windows\\System32\\drivers\\ndiscap.sys
0,0xa38263b43ed0,\\Windows\\System32\\drivers\\netbios.sys
0,0xa38263bac380,\\$MftMirr
0,0xa38263bac4f0,\\$Mft
0,0xa38263bac940,\\$Mft::$BITMAP
0,0xa38263badbf0,\\$BitMap
0,0xa38263baded0,\\$LogFile
0,0xa38263efa210,\\Device\\HarddiskVolume2\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLog
0,0xa38263efa7d0,\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLog.blf
0,0xa38263efa940,\\$Extend\\$RmMetadata\\$Repair:$Corrupt:$DATA
0,0xa38263efad90,\\$Secure:$SDS:$DATA
0,0xa38263efb1e0,\\$Extend\\$RmMetadata\\$Repair
0,0xa38263efb350,\\$Extend:$I30:$INDEX_ALLOCATION
0,0xa38263efb4c0,\\$Extend\\$Deleted:$I30:$INDEX_ALLOCATION
0,0xa38263efb7a0,\\$Extend\\$RmMetadata\\$Repair:$Verify:$DATA
0,0xa38263efb910,\\$Secure:$SII:$INDEX_ALLOCATION
0,0xa38263efba80,\\:$I30:$INDEX_ALLOCATION
0,0xa38263efbd60,\\$Extend\\$UsnJrnl:$J:$DATA
0,0xa38263efbed0,\\Windows\\System32\\drivers\\monitor.sys
0,0xa38263efe0a0,\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLogContainer00000000000000000002
0,0xa38263efe660,\\$Directory
0,0xa38263efe7d0,\\Windows\\System32\\drivers\\en-US\\ntfs.sys.mui
0,0xa38263efe940,\\Device\\HarddiskVolume2\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLog
0,0xa38263efeab0,TxfLog
0,0xa38263efec20,\\$Directory
0,0xa38263eff070,\\$Directory
0,0xa38263eff1e0,\\Windows\\System32\\drivers\\crashdmp.sys
0,0xa38263eff4c0,\\$Extend\\$RmMetadata\\$TxfLog\\$Tops
0,0xa38263eff630,\\$Extend\\$RmMetadata\\$Txf:$I30:$INDEX_ALLOCATION
0,0xa38263eff7a0,\\$Extend\\$RmMetadata\\$TxfLog\\$Tops:$T:$DATA
0,0xa38263eff910,\\Device\\HarddiskVolume2\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLog
0,0xa38263effa80,\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLogContainer00000000000000000001
0,0xa38263effbf0,KtmLog
0,0xa38263effd60,\\:$I30:$INDEX_ALLOCATION
0,0xa38263effed0,\\$Directory
0,0xa38263f0d0c0,\\Windows\\System32\\SHCore.dll
0,0xa38263f0d250,\\Windows\\System32\\normaliz.dll
0,0xa38263f0d3e0,\\Windows\\System32\\ws2_32.dll
0,0xa38263f0d570,\\Windows\\System32\\setupapi.dll
0,0xa38263f0d700,\\Windows\\System32\\imm32.dll
0,0xa38263f0d890,\\Windows\\System32\\sechost.dll
0,0xa38263f0da20,\\Windows\\System32\\oleaut32.dll
0,0xa38263f0dbb0,\\Windows\\System32\\comdlg32.dll
0,0xa38263f0dd40,\\Windows\\System32\\coml2.dll
0,0xa38263f0ded0,\\Windows\\System32\\Wldap32.dll
0,0xa38263f0e1f0,\\Windows\\System32\\psapi.dll
0,0xa38263f0e380,\\Windows\\System32\\shell32.dll
0,0xa38263f0e510,\\Windows\\System32\\wow64cpu.dll
0,0xa38263f0e6a0,\\Windows\\System32\\imagehlp.dll
0,0xa38263f0e830,\\Windows\\System32\\user32.dll
0,0xa38263f0e9c0,\\Windows\\System32\\wow64.dll
0,0xa38263f0eb50,\\Windows\\System32\\msctf.dll
0,0xa38263f0ece0,\\Windows\\System32\\rpcrt4.dll
0,0xa38263f0ee70,\\Windows\\System32\\wow64win.dll
0,0xa38263f47220,\\Windows\\System32\\DriverStore\\FileRepository\\swenum.inf_amd64_16a14542b63c02af\\swenum.sys
0,0xa38263f49a60,\\Windows\\System32\\drivers\\rdpbus.sys
0,0xa38263f500c0,\\Windows\\System32\\kernel32.dll
0,0xa38263f50250,\\Windows\\System32\\crypt32.dll
0,0xa38263f503e0,\\Windows\\System32\\msvcp_win.dll
0,0xa38263f50570,\\Windows\\System32\\GdiPlus.dll
0,0xa38263f50700,\\Windows\\System32\\bcryptprimitives.dll
0,0xa38263f50890,\\Windows\\SysWOW64\\shlwapi.dll
0,0xa38263f50a20,\\Windows\\System32\\ucrtbase.dll
0,0xa38263f50bb0,\\Windows\\System32\\gdi32full.dll
0,0xa38263f50d40,\\Windows\\System32\\comctl32.dll
0,0xa38263f50ed0,\\Windows\\SysWOW64\\SHCore.dll
0,0xa38263f511f0,\\Windows\\System32\\wintrust.dll
0,0xa38263f51380,\\Windows\\System32\\shlwapi.dll
0,0xa38263f51510,\\Windows\\System32\\bcrypt.dll
0,0xa38263f516a0,\\Windows\\System32\\KernelBase.dll
0,0xa38263f51830,\\Windows\\System32\\cfgmgr32.dll
0,0xa38263f519c0,\\Windows\\System32\\win32u.dll
0,0xa38263f51b50,\\Windows\\SysWOW64\\user32.dll
0,0xa38263f51ce0,\\Windows\\System32\\msvcrt.dll
0,0xa38263f51e70,\\Windows\\SysWOW64\\msvcp_win.dll
0,0xa38263fe00c0,\\Windows\\SysWOW64\\difxapi.dll
0,0xa38263fe0250,\\Windows\\SysWOW64\\ucrtbase.dll
0,0xa38263fe03e0,\\Windows\\SysWOW64\\wintrust.dll
0,0xa38263fe0570,\\Windows\\SysWOW64\\msvcrt.dll
0,0xa38263fe0700,\\Windows\\SysWOW64\\GdiPlus.dll
0,0xa38263fe0890,\\Windows\\SysWOW64\\KernelBase.dll
0,0xa38263fe0a20,\\Windows\\SysWOW64\\gdi32.dll
0,0xa38263fe0bb0,\\Windows\\SysWOW64\\win32u.dll
0,0xa38263fe0d40,\\Windows\\SysWOW64\\advapi32.dll
0,0xa38263fe0ed0,\\Windows\\SysWOW64\\imm32.dll
0,0xa38263fe11f0,\\Windows\\SysWOW64\\clbcatq.dll
0,0xa38263fe1380,\\Windows\\SysWOW64\\bcryptprimitives.dll
0,0xa38263fe1510,\\Windows\\SysWOW64\\cfgmgr32.dll
0,0xa38263fe16a0,\\Windows\\SysWOW64\\gdi32full.dll
0,0xa38263fe1830,\\Windows\\SysWOW64\\msctf.dll
0,0xa38263fe19c0,\\Windows\\SysWOW64\\comctl32.dll
0,0xa38263fe1b50,\\Windows\\SysWOW64\\crypt32.dll
0,0xa38263fe1ce0,\\Windows\\SysWOW64\\kernel32.dll
0,0xa382640630d0,\\Windows\\System32\\winsrv.dll
0,0xa38264063260,\\Users\\mapo9\\ntuser.dat.LOG2
0,0xa382640633f0,\\Windows\\System32\\drivers\\hidparse.sys
0,0xa38264063710,\\Windows\\Fonts\\msgothic.ttc
0,0xa382640638a0,\\Windows\\System32\\win32kfull.sys
0,0xa38264063a30,\\Windows\\System32\\basesrv.dll
0,0xa38264063bc0,\\Windows\\System32\\en-US\\csrss.exe.mui
0,0xa38264063ee0,\\Sessions\\0\\AppContainerNamedObjects
0,0xa38264064200,\\Windows\\System32\\csrsrv.dll
