TreeDepth,Offset,FileFullPath,File output
0,0xcf85d5e64000,,Disabled
0,0xcf85d5e56000,\\REGISTRY\\MACHINE\\SYSTEM,Disabled
0,0xcf85d5e98000,\\REGISTRY\\MACHINE\\HARDWARE,Disabled
0,0xcf85d67e1000,\\SystemRoot\\System32\\Config\\SOFTWARE,Disabled
0,0xcf85d91a1000,\\SystemRoot\\System32\\Config\\DEFAULT,Disabled
0,0xcf85d920b000,\\Device\\HarddiskVolume1\\Boot\\BCD,Disabled
0,0xcf85d92e6000,\\SystemRoot\\System32\\Config\\SECURITY,Disabled
0,0xcf85d9359000,\\SystemRoot\\System32\\Config\\SAM,Disabled
0,0xcf85d9469000,\\??\\C:\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT,Disabled
0,0xcf85d95aa000,\\??\\C:\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT,Disabled
0,0xcf85d9de1000,\\SystemRoot\\System32\\Config\\BBI,Disabled
0,0xcf85dbb2a000,\\??\\C:\\Users\\defaultuser0\\ntuser.dat,Disabled
0,0xcf85ddce7000,\\??\\C:\\Windows\\AppCompat\\Programs\\Amcache.hve,Disabled
0,0xcf85d9d09000,\\??\\C:\\Users\\mapo9\\ntuser.dat,Disabled
0,0xcf85dcb6d000,\\??\\C:\\Users\\mapo9\\AppData\\Local\\Microsoft\\Windows\\UsrClass.dat,Disabled
0,0xcf85de85f000,⽈ƻ넠ᤞ嬑❞y렂ᤀ　㨀者ﬢ怀<ȹ攋㼂⌀썳·䀢㗏Ⱥ୐㨸퀀Ą﷎怜㞓ĿΜÐŻGᤑ眂圀̀ÿ㤀ꔆ렀ﬠ紅㤀 dļҺĽ獰␛ﯞ�¹̙弘褈㼁ጁȔ2ĹĿ੿缈耂¿௺ν9ӿ㼚νĿ系㤎ဂƠɿ缟ȃY�鼱⌣喝堆❷:ý৽Ꝡؿହο礶뤁䠗㯟ﴂāɿഝû缈㼙奬倄᥼һ﬋싲/᥿堻㞗ᠢ쀈ŏgሿ৹隐᥿ἇᄂ࿼W翴ጙ翀漙㴎䀁걒ﴭ᠃ΰཿ㿬ﾟĽҏ㧲礁밀먁㼉́ǜĿ䂃뽓㼃度,Disabled
0,0xcf85de881000,\\??\\C:\\Users\\mapo9\\AppData\\Local\\Packages\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\Settings\\settings.dat,Disabled
0,0xcf85de824000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.Search_1.14.7.19041_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat,Disabled
0,0xcf85de82d000,\\??\\C:\\Users\\mapo9\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\Settings\\settings.dat,Disabled
0,0xcf85defe9000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.ShellExperienceHost_10.0.19041.1949_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat,Disabled
0,0xcf85deed2000,\\??\\C:\\Users\\mapo9\\AppData\\Local\\Packages\\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\\Settings\\settings.dat,Disabled
0,0xcf85df248000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xcf85df360000,\\??\\C:\\Users\\mapo9\\AppData\\Local\\Packages\\Microsoft.Windows.Photos_8wekyb3d8bbwe\\Settings\\settings.dat,Disabled
0,0xcf85ddc11000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.UI.Xaml.2.0_2.1810.18004.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xcf85dc5e0000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\MicrosoftWindows.Client.CBS_120.2212.4180.0_x64__cw5n1h2txyewy\\ActivationStore.dat,Disabled
0,0xcf85da363000,\\??\\C:\\Users\\mapo9\\AppData\\Local\\Packages\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\Settings\\settings.dat,Disabled
0,0xcf85e2aed000,\\??\\C:\\Windows\\System32\\config\\COMPONENTS,Disabled
0,0xcf85da95c000,\\??\\C:\\Windows\\ServiceProfiles\\NetworkService\\AppData\\Local\\Microsoft\\Windows\\DeliveryOptimization\\State\\dosvcState.dat,Disabled
0,0xcf85e1eef000,\\??\\C:\\Windows\\System32\\SMI\\Store\\Machine\\SCHEMA.DAT,Disabled
0,0xcf85df188000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xcf85e2cfa000,\\??\\C:\\Users\\mapo9\\AppData\\Local\\Packages\\Microsoft.WindowsStore_8wekyb3d8bbwe\\Settings\\settings.dat,Disabled
0,0xcf85e2521000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.XboxIdentityProvider_12.50.6001.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xcf85e2a5e000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\NcsiUwpApp_1000.19041.1023.0_neutral_neutral_8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xcf85e2b91000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.WindowsAlarms_10.1906.2182.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xcf85e1b88000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\\ActivationStore.dat,Disabled
0,0xcf85e2b96000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.XboxGameOverlay_1.46.11001.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xcf85e2ccc000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.XboxApp_48.49.31001.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xcf85daca7000,\\??\\C:\\Users\\mapo9\\AppData\\Local\\Packages\\Microsoft.BingWeather_8wekyb3d8bbwe\\Settings\\settings.dat,Disabled
0,0xcf85d64ae000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.BingWeather_4.25.20211.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xcf85dbbb3000,\\??\\C:\\Users\\mapo9\\AppData\\Local\\Packages\\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\\Settings\\settings.dat,Disabled
0,0xcf85dc324000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.CloudExperienceHost_10.0.19041.1266_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat,Disabled
0,0xcf85dbde9000,\\??\\C:\\Users\\mapo9\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\Settings\\settings.dat,Disabled
0,0xcf85da773000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.MicrosoftOfficeHub_18.1903.1152.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xcf85e271c000,\\SystemRoot\\System32\\config\\DRIVERS,Disabled
0,0xcf85e2852000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Wallet_2.4.18324.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled

