TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0xa38263661cf0,0xf80523618000,0x0,\\Driver\\ACPI_HAL,ACPI_HAL,\\Driver\\ACPI_HAL
0,0xa38263666cf0,0xf80523618000,0x0,\\Driver\\WMIxWDM,WMIxWDM,\\Driver\\WMIxWDM
0,0xa38263669cf0,0xf80525380000,0x2d7000,Ntfs,Ntfs,\\FileSystem\\Ntfs
0,0xa38263674e20,0xf80524e20000,0x6b000,intelpep,intelpep,\\Driver\\intelpep
0,0xa38263677060,0xf80523618000,0x0,\\Driver\\PnpManager,PnpManager,\\Driver\\PnpManager
0,0xa382636c2cf0,0xf80524ce0000,0x26000,acpiex,acpiex,\\Driver\\acpiex
0,0xa382636cccf0,0xf80524c00000,0xd1000,Wdf01000,Wdf01000,\\Driver\\Wdf01000
0,0xa382636cfcf0,0xf80524f80000,0x15000,vdrvroot,vdrvroot,\\Driver\\vdrvroot
0,0xa382636d2cf0,0xf80524ae0000,0xbb000,CNG,CNG,\\Driver\\CNG
0,0xa382636e8cf0,0xf80524d10000,0x1a000,SgrmAgent,SgrmAgent,\\Driver\\SgrmAgent
0,0xa3826370ecf0,0xf80524e90000,0x17000,WindowsTrustedRT,WindowsTrustedRT,\\Driver\\WindowsTrustedRT
0,0xa38263714cf0,0xf80524eb0000,0xb000,Telemetry,Telemetry,\\Driver\\Telemetry
0,0xa38263717cf0,0xf80524ec0000,0xb000,WindowsTrustedRTProxy,WindowsTrustedRTProxy,\\Driver\\WindowsTrustedRTProxy
0,0xa38263718ad0,0xf8053bce0000,0x1a000,mpsdrv,mpsdrv,\\Driver\\mpsdrv
0,0xa3826371acf0,0xf80524ed0000,0x14000,pcw,pcw,\\Driver\\pcw
0,0xa3826371bcf0,0xf80524f00000,0x77000,pci,pci,\\Driver\\pci
0,0xa3826371fcf0,0xf80524d30000,0xcc000,ACPI,ACPI,\\Driver\\ACPI
0,0xa3826372ccf0,0x0,0x0,-,RAW,\\FileSystem\\RAW
0,0xa38263730cf0,0xf80524ef0000,0xb000,msisadrv,msisadrv,\\Driver\\msisadrv
0,0xa38263744b50,0xf80526810000,0x1c000,Npfs,Npfs,\\FileSystem\\Npfs
0,0xa38263744d60,0xf80526830000,0x11000,Msfs,Msfs,\\FileSystem\\Msfs
0,0xa3826374e820,0xf80525880000,0x32000,KSecPkg,KSecPkg,\\Driver\\KSecPkg
0,0xa382637bbd70,0xf80523618000,0x0,\\Driver\\SoftwareDevice,SoftwareDevice,\\Driver\\SoftwareDevice
0,0xa382637bcd70,0xf80523618000,0x0,\\Driver\\DeviceApi,DeviceApi,\\Driver\\DeviceApi
0,0xa38263b0a3e0,0xf80526400000,0x3aa000,DXGKrnl,DXGKrnl,\\Driver\\DXGKrnl
0,0xa38263b0a860,0xf80526b70000,0x30000,cdrom,cdrom,\\Driver\\cdrom
0,0xa38263b0b950,0xf80526bb0000,0x15000,FileCrypt,FileCrypt,\\FileSystem\\FileCrypt
0,0xa38263b0ce20,0xf80526be0000,0xa000,Null,Null,\\Driver\\Null
0,0xa38263b0e680,0xf80527e40000,0xa1000,Vid,Vid,\\Driver\\Vid
0,0xa38263b0e8b0,0xf805267f0000,0x11000,BasicRender,BasicRender,\\Driver\\BasicRender
0,0xa38263b0eb50,0xf80526bf0000,0xa000,Beep,Beep,\\Driver\\Beep
0,0xa38263b0fd80,0xf80526850000,0x1e000,CimFS,CimFS,\\FileSystem\\CimFS
0,0xa38263b10b60,0xf80526870000,0x22000,tdx,tdx,\\Driver\\tdx
0,0xa38263b1b060,0xf80527fc0000,0xe000,npsvctrig,npsvctrig,\\Driver\\npsvctrig
0,0xa38263b1b300,0xf805268c0000,0x5c000,NetBT,NetBT,\\Driver\\NetBT
0,0xa38263b1bdd0,0xf80527f20000,0x7b000,rdbss,rdbss,\\FileSystem\\rdbss
0,0xa38263b1cd70,0xf80527fd0000,0x10000,mssmbios,mssmbios,\\Driver\\mssmbios
0,0xa38263b1d890,0xf80527fa0000,0x12000,nsiproxy,nsiproxy,\\Driver\\nsiproxy
0,0xa38263b20ca0,0xf80526920000,0x14000,afunix,afunix,\\Driver\\afunix
0,0xa38263b66cf0,0xf80524fa0000,0x2f000,pdc,pdc,\\Driver\\pdc
0,0xa38263b77cf0,0xf80524ff0000,0x31000,partmgr,partmgr,\\Driver\\partmgr
0,0xa38263b797e0,0xf80525670000,0x16f000,NDIS,NDIS,\\Driver\\NDIS
0,0xa38263b79cf0,0xf80525030000,0xac000,spaceport,spaceport,\\Driver\\spaceport
0,0xa38263b7bcf0,0xf80525100000,0x63000,volmgrx,volmgrx,\\Driver\\volmgrx
0,0xa38263b7dcf0,0xf80525170000,0x1e000,mountmgr,mountmgr,\\Driver\\mountmgr
0,0xa38263b8edf0,0xf805250e0000,0x19000,volmgr,volmgr,\\Driver\\volmgr
0,0xa38263bc2bc0,0xf80523440000,0x6d000,FltMgr,FltMgr,\\FileSystem\\FltMgr
0,0xa38263bc7d20,0xf80525290000,0x1c000,EhStorClass,EhStorClass,\\Driver\\EhStorClass
0,0xa38263bd5aa0,0xf805233a0000,0x6b000,CLFS,CLFS,\\Driver\\CLFS
0,0xa38263be6d70,0xf805252b0000,0x1a000,FileInfo,FileInfo,\\FileSystem\\FileInfo
0,0xa38263be8060,0xf805252d0000,0x40000,Wof,Wof,\\FileSystem\\Wof
0,0xa38263be9720,0xf80525320000,0x5a000,WdFilter,WdFilter,\\FileSystem\\WdFilter
0,0xa38263be9e30,0xf80525660000,0xd000,Fs_Rec,Fs_Rec,\\FileSystem\\Fs_Rec
