TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0xd20c15f97db0,0xf801139c0000,0x2b000,Psched,Psched,\\Driver\\Psched
0,0xd20c15f9acb0,0xf80113a30000,0x7e000,VBoxSF,VBoxSF,\\FileSystem\\VBoxSF
0,0xd20c15f9ee50,0xf80113ab0000,0xc8000,Vid,Vid,\\Driver\\Vid
0,0xd20c15fafb30,0xf801163a0000,0x13000,HidUsb,HidUsb,\\Driver\\HidUsb
0,0xd20c15fced90,0xf80113bb0000,0x7d000,rdbss,rdbss,\\FileSystem\\rdbss
0,0xd20c15fcfd50,0xf80113cd0000,0x13000,nsiproxy,nsiproxy,\\Driver\\nsiproxy
0,0xd20c15fd1d50,0xf80113de0000,0x10000,npsvctrig,npsvctrig,\\Driver\\npsvctrig
0,0xd20c15fd2e20,0xf80113c30000,0x94000,CSC,CSC,\\Driver\\CSC
0,0xd20c15fd4e30,0xf80116550000,0x1a000,bam,bam,\\Driver\\bam
0,0xd20c15fd7680,0xf80116470000,0x2d000,Dfsc,Dfsc,\\FileSystem\\Dfsc
0,0xd20c15fd7d10,0xf80116410000,0x11000,mssmbios,mssmbios,\\Driver\\mssmbios
0,0xd20c15fd9d60,0xf80116430000,0xe000,hvsocketcontrol,hvsocketcontrol,\\Driver\\hvsocketcontrol
0,0xd20c15fdadf0,0xf80115e80000,0x14000,CompositeBus,CompositeBus,\\Driver\\CompositeBus
0,0xd20c180147b0,0xf80115ed0000,0x27000,i8042prt,i8042prt,\\Driver\\i8042prt
0,0xd20c18014d40,0xf80115f00000,0x15000,kbdclass,kbdclass,\\Driver\\kbdclass
0,0xd20c18019e40,0xf80115f20000,0x4d000,VBoxMouse,VBoxMouse,\\Driver\\VBoxMouse
0,0xd20c1804d3e0,0xf80115f70000,0x15000,mouclass,mouclass,\\Driver\\mouclass
0,0xd20c18051d00,0xf80115f90000,0x7f000,VBoxWddm,VBoxWddm,\\Driver\\VBoxWddm
0,0xd20c18055d60,0xf80116040000,0x10000,usbohci,usbohci,\\Driver\\usbohci
0,0xd20c18056af0,0xf80116010000,0x24080,E1G60,E1G60,\\Driver\\E1G60
0,0xd20c18062e20,0xf80116120000,0x4d000,intelppm,intelppm,\\Driver\\intelppm
0,0xd20c18067d90,0xf801160e0000,0x12000,CmBatt,CmBatt,\\Driver\\CmBatt
0,0xd20c1806c6e0,0xf80116170000,0x39000,vpcivsp,vpcivsp,\\Driver\\vpcivsp
0,0xd20c180d1b80,0xf801161b0000,0x41000,storvsp,storvsp,\\Driver\\storvsp
0,0xd20c180d1d90,0xf80116230000,0xe000,NdisVirtualBus,NdisVirtualBus,\\Driver\\NdisVirtualBus
0,0xd20c19824db0,0xf80116300000,0x86000,usbhub,usbhub,\\Driver\\usbhub
0,0xd20c198d3e20,0xf8011dad0000,0x1e000,monitor,monitor,\\Driver\\monitor
0,0xd20c19a49e30,0xf8011dc40000,0xc000,applockerfltr,applockerfltr,\\Driver\\applockerfltr
0,0xd20c19af1e30,0xf8011dc00000,0x3a000,AppID,AppID,\\Driver\\AppID
0,0xd20c19c84b50,0xf8011dc50000,0x14000,bfs,bfs,\\FileSystem\\bfs
0,0xd20c19d62300,0xf801365e0000,0x9000,ad_driver,ad_driver,\\Driver\\ad_driver
0,0xd20c19d82e20,0xf8011dce0000,0x8c000,CldFlt,CldFlt,\\FileSystem\\CldFlt
0,0xd20c19df1e20,0xf8011dca0000,0x3b000,wcifs,wcifs,\\FileSystem\\wcifs
