TreeDepth,Offset,FileFullPath,File output
0,0xca08fae6d000,\\??\\C:\\ProgramData\\Packages\\Microsoft.WindowsNotepad_8wekyb3d8bbwe\\S-1-5-21-3208566930-2258169689-3043497756-1000\\SystemAppData\\Helium\\Cache\\c1b4a22dd5bd3c61.dat,Disabled
0,0xca0903de7000,\\??\\C:\\Users\\vboxuser\\AppData\\Local\\Packages\\Microsoft.WindowsNotepad_8wekyb3d8bbwe\\SystemAppData\\Helium\\User.dat,Disabled
0,0xca090408a000,\\??\\C:\\Users\\vboxuser\\AppData\\Local\\Packages\\Microsoft.WindowsNotepad_8wekyb3d8bbwe\\SystemAppData\\Helium\\UserClasses.dat,Disabled
0,0xca08ff94c000,\\??\\C:\\ProgramData\\Packages\\Microsoft.WindowsNotepad_8wekyb3d8bbwe\\S-1-5-21-3208566930-2258169689-3043497756-1000\\SystemAppData\\Helium\\Cache\\c1b4a22dd5bd3c61_COM15.dat,Disabled
0,0xca08ff94e000,\\??\\C:\\ProgramData\\Packages\\Microsoft.WindowsNotepad_8wekyb3d8bbwe\\S-1-5-21-3208566930-2258169689-3043497756-1000\\SystemAppData\\Helium\\Cache\\c1b4a22dd5bd3c61.dat,Disabled
0,0xca090410d000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.WindowsNotepad_11.2504.62.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xca090410f000,\\??\\C:\\Users\\vboxuser\\AppData\\Local\\Packages\\Microsoft.WindowsNotepad_8wekyb3d8bbwe\\Settings\\settings.dat,Disabled
0,0xca09081b7000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.WindowsStore_22505.1401.17.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xca0907f0b000,\\??\\C:\\Users\\vboxuser\\AppData\\Local\\Packages\\Microsoft.WindowsStore_8wekyb3d8bbwe\\Settings\\settings.dat,Disabled
0,0xca0909081000,\\??\\C:\\ProgramData\\Packages\\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\\S-1-5-21-3208566930-2258169689-3043497756-1000\\SystemAppData\\Helium\\Cache\\8b63528ae707e766.dat,Disabled
0,0xca0909083000,\\??\\C:\\ProgramData\\Packages\\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\\S-1-5-21-3208566930-2258169689-3043497756-1000\\SystemAppData\\Helium\\Cache\\8b63528ae707e766_COM15.dat,Disabled
0,0xca0909085000,\\??\\C:\\ProgramData\\Packages\\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\\S-1-5-21-3208566930-2258169689-3043497756-1000\\SystemAppData\\Helium\\Cache\\8b63528ae707e766.dat,Disabled
0,0xca0904555000,\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.DesktopAppInstaller_1.21.10120.0_x64__8wekyb3d8bbwe\\ActivationStore.dat,Disabled
0,0xca090455d000,\\??\\C:\\Users\\vboxuser\\AppData\\Local\\Packages\\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\\Settings\\settings.dat,Disabled
0,0xca09049ef000,\\??\\C:\\ProgramData\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\S-1-5-21-3208566930-2258169689-3043497756-1000\\SystemAppData\\Helium\\Cache\\81ead1735f7278b.dat,Disabled
0,0xca08fd351000,\\??\\C:\\ProgramData\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\S-1-5-21-3208566930-2258169689-3043497756-1000\\SystemAppData\\Helium\\Cache\\81ead1735f7278b_COM15.dat,Disabled
0,0xca08fae42000,\\??\\C:\\ProgramData\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\S-1-5-21-3208566930-2258169689-3043497756-1000\\SystemAppData\\Helium\\Cache\\81ead1735f7278b.dat,Disabled

