TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0x808e38684850,0xf8044f9e0000,0xc000,swenum,swenum,\\Driver\\swenum
0,0x808e386b8bc0,0xf8044f8d0000,0x49000,Ucx01000,Ucx01000,\\Driver\\Ucx01000
0,0x808e386bc960,0xf8044f5d3c10,0x4f5d2d90,-,-,쀳쳃쳌쳌쳌쳌쳌쳌譈叄䅕䡖а
0,0x808e386c74b0,0xf8044f9f0000,0xe000,rdpbus,rdpbus,\\Driver\\rdpbus
0,0x808e386cc0a0,0xf8044f810000,0xae000,USBXHCI,USBXHCI,\\Driver\\USBXHCI
0,0x808e386d5df0,0xf8044f9c0000,0xe000,NdisVirtualBus,NdisVirtualBus,\\Driver\\NdisVirtualBus
0,0x808e38c428f0,0xf804507f0000,0x3b000,AppID,AppID,\\Driver\\AppID
0,0x808e38cb3060,0xf8044faa0000,0x12000,ksthunk,ksthunk,\\Driver\\ksthunk
0,0x808e38cb3280,0xf8044fa10000,0x82000,HdAudAddService,HdAudAddService,\\Driver\\HdAudAddService
0,0x808e3b2c4630,0xf80450790000,0x51000,CDD,CDD,\\Driver\\CDD
0,0x808e3b2ccdf0,0xf80450830000,0xc000,applockerfltr,applockerfltr,\\Driver\\applockerfltr
0,0x808e3b33eb50,0xf80451420000,0x3e000,NdisWan,NdisWan,\\Driver\\NdisWan
0,0x808e3b71ec10,0xf80450630000,0x1e000,monitor,monitor,\\Driver\\monitor
0,0x808e3b88de20,0xf8044fdc0000,0x0,\\Driver\\Win32k,Win32k,\\Driver\\Win32k
0,0x808e3b8e97b0,0xf80450af0000,0x1a000,MsLldp,MsLldp,\\Driver\\MsLldp
0,0x808e3bda4770,0xf80450ab0000,0xf000,WpdUpFltr,WpdUpFltr,\\Driver\\WpdUpFltr
0,0x808e3be036f0,0xf80450ad0000,0x19000,lltdio,lltdio,\\Driver\\lltdio
0,0x808e3be80ac0,0xf80451670000,0x11000,mouhid,mouhid,\\Driver\\mouhid
0,0x808e3be9ce20,0xf80450980000,0x78000,UnionFS,UnionFS,\\FileSystem\\UnionFS
0,0x808e3be9de20,0xf80450a00000,0x1b000,storqosflt,storqosflt,\\FileSystem\\storqosflt
0,0x808e3be9fe20,0xf804508e0000,0x90000,CldFlt,CldFlt,\\FileSystem\\CldFlt
0,0x808e3bea2e20,0xf80450a50000,0x57000,WUDFWpdFs,WudfRd,\\Driver\\WudfRd
0,0x808e3bea3e20,0xf80450a20000,0x2c000,bindflt,bindflt,\\FileSystem\\bindflt
0,0x808e3c381e10,0xf80450b60000,0x1e3000,HTTP,HTTP,\\Driver\\HTTP
0,0x808e3c420060,0xf80450b30000,0x1f000,wanarp,wanarp,\\Driver\\wanarp
0,0x808e3c47ea60,0xf804523a0000,0x24000,PptpMiniport,PptpMiniport,\\Driver\\PptpMiniport
0,0x808e3c481a10,0xf80451530000,0x54000,KslD,KslD,\\Driver\\KslD
