TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0x7d801840,0xf88003b5f000,0x9000,ad_driver,ad_driver,\\Driver\\ad_driver
0,0x7da0b6e0,0xf88002b81000,0x18000,mpsdrv,mpsdrv,\\Driver\\mpsdrv
0,0x7da0ee70,0xf88002a00000,0x4d000,mrxsmb10,mrxsmb10,\\FileSystem\\mrxsmb10
0,0x7da108a0,0xf88002b99000,0x2d000,mrxsmb,mrxsmb,\\FileSystem\\mrxsmb
0,0x7da1ad60,0xf88002a4d000,0x24000,mrxsmb20,mrxsmb20,\\FileSystem\\mrxsmb20
0,0x7da77a70,0xf88003a55000,0x99000,srv,srv,\\FileSystem\\srv
0,0x7db4e060,0xf88002d28000,0x31000,srvnet,srvnet,\\FileSystem\\srvnet
0,0x7db90500,0xf88002c77000,0xa6000,PEAUTH,PEAUTH,\\Driver\\PEAUTH
0,0x7db96e70,0xf88002d1d000,0xb000,secdrv,secdrv,\\Driver\\secdrv
0,0x7dbb8060,0xf88002d6b000,0x6b000,srv2,srv2,\\FileSystem\\srv2
0,0x7dcb0860,0xf88002d59000,0x12000,tcpipreg,tcpipreg,\\Driver\\tcpipreg
0,0x7dcb24a0,0xf88003dd0000,0x18000,rspndr,rspndr,\\Driver\\rspndr
0,0x7dcb32f0,0xf88002fde000,0x15000,lltdio,lltdio,\\Driver\\lltdio
0,0x7ddeee70,0xf88002b63000,0x1e000,bowser,bowser,\\FileSystem\\bowser
0,0x7ddf5d30,0xf88002a9a000,0xc9000,HTTP,HTTP,\\Driver\\HTTP
0,0x7dfb29e0,0xf88003dad000,0x23000,luafv,luafv,\\FileSystem\\luafv
0,0x7e1a8430,0xf880044a7000,0xe000,HidUsb,HidUsb,\\Driver\\HidUsb
0,0x7e1d5610,0xf88002fd1000,0xd000,mouhid,mouhid,\\Driver\\mouhid
0,0x7e309ab0,0xf8800450f000,0x15000,NDProxy,NDProxy,\\Driver\\NDProxy
0,0x7e331d10,0xf880045df000,0x5200,ksthunk,ksthunk,\\Driver\\ksthunk
0,0x7e332060,0xf88004524000,0x5c000,HdAudAddService,HdAudAddService,\\Driver\\HdAudAddService
0,0x7e374880,0xf96000080000,0x0,\\Driver\\Win32k,Win32k,\\Driver\\Win32k
0,0x7ea06060,0xf8800119f000,0x51000,rdbss,rdbss,\\FileSystem\\rdbss
0,0x7ea0b820,0xf880013be000,0xc000,nsiproxy,nsiproxy,\\Driver\\nsiproxy
0,0x7ea1f8f0,0xf880013d5000,0xf000,discache,discache,\\Driver\\discache
0,0x7ea2be70,0xf88003c38000,0x83000,CSC,CSC,\\Driver\\CSC
0,0x7ea34aa0,0xf880013ca000,0xb000,mssmbios,mssmbios,\\Driver\\mssmbios
0,0x7ea37c50,0xf88003cbb000,0x1e000,DfsC,DfsC,\\FileSystem\\DfsC
0,0x7ea38b10,0xf88003cd9000,0x11000,blbdrive,blbdrive,\\Driver\\blbdrive
0,0x7ea4c5f0,0xf88003d2e000,0xf000,kbdclass,kbdclass,\\Driver\\kbdclass
0,0x7ea4f9c0,0xf88003d10000,0x1e000,i8042prt,i8042prt,\\Driver\\i8042prt
0,0x7ea56da0,0xf88003d3d000,0xf000,mouclass,mouclass,\\Driver\\mouclass
0,0x7ea5d400,0xf88003d4c000,0xe000,vga,vga,\\Driver\\vga
0,0x7ea5e450,0xf88003d5a000,0x23980,E1G60,E1G60,\\Driver\\E1G60
0,0x7ea6de70,0xf88003d7e000,0x24000,HDAudBus,HDAudBus,\\Driver\\HDAudBus
0,0x7ea76d40,0xf88002e70000,0x4500,CmBatt,CmBatt,\\Driver\\CmBatt
0,0x7ea7d970,0xf88003da2000,0xb000,usbohci,usbohci,\\Driver\\usbohci
0,0x7ea87d70,0xf88002e5f000,0x11000,usbehci,usbehci,\\Driver\\usbehci
0,0x7eaaf810,0xf880044b5000,0x5a000,usbhub,usbhub,\\Driver\\usbhub
0,0x7eab5060,0xf88002f66000,0xb000,rdpbus,rdpbus,\\Driver\\rdpbus
0,0x7eab57e0,0xf88002f71000,0x1480,swenum,swenum,\\Driver\\swenum
0,0x7eab86a0,0xf88002f2b000,0x21000,PptpMiniport,PptpMiniport,\\Driver\\PptpMiniport
0,0x7eaba9a0,0xf88002f4c000,0x1a000,RasSstp,RasSstp,\\Driver\\RasSstp
0,0x7eac3950,0xf88002fb6000,0x12000,umbus,umbus,\\Driver\\umbus
0,0x7eb3c390,0xf88002e8b000,0x10000,CompositeBus,CompositeBus,\\Driver\\CompositeBus
