TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0xdbe1f528,0x9db70000,0xd000,condrv,condrv,\\Driver\\condrv
0,0xdc605688,0x92ef0000,0x10000,lltdio,lltdio,\\Driver\\lltdio
0,0xdc605f30,0x92f00000,0x14000,rspndr,rspndr,\\Driver\\rspndr
0,0xdc6352a0,0x9db58000,0x18000,WdNisDrv,WdNisDrv,\\Driver\\WdNisDrv
0,0xdc652a48,0x92f14000,0xb9000,HTTP,HTTP,\\Driver\\HTTP
0,0xdc654d08,0x92fcd000,0x1a000,bowser,bowser,\\FileSystem\\bowser
0,0xdc695ba0,0x9ca5c000,0x2b000,mrxsmb20,mrxsmb20,\\FileSystem\\mrxsmb20
0,0xdc6b2288,0x9caf5000,0xa1000,PEAUTH,PEAUTH,\\Driver\\PEAUTH
0,0xdc6b69b8,0x9ca04000,0x58000,mrxsmb,mrxsmb,\\FileSystem\\mrxsmb
0,0xdc6b7030,0x92fe7000,0x11000,mpsdrv,mpsdrv,\\Driver\\mpsdrv
0,0xdc6cb588,0x9cadb000,0x1a000,Ndu,Ndu,\\Driver\\Ndu
0,0xdc706620,0x9cbd3000,0xe000,tcpipreg,tcpipreg,\\Driver\\tcpipreg
0,0xdc7117a8,0x9cba0000,0x33000,srvnet,srvnet,\\FileSystem\\srvnet
0,0xdc712030,0x9cb96000,0xa000,secdrv,secdrv,\\Driver\\secdrv
0,0xdc714678,0x9ca9f000,0x3c000,mrxsmb10,mrxsmb10,\\FileSystem\\mrxsmb10
0,0xdc71e6c8,0x9dab8000,0x56000,srv,srv,\\FileSystem\\srv
0,0xdc729f30,0x9da29000,0x8f000,srv2,srv2,\\FileSystem\\srv2
0,0xdc7b4e10,0x9db33000,0x25000,tunnel,tunnel,\\Driver\\tunnel
0,0xdc8300e8,0x92a23000,0x0,\\Driver\\Win32k,Win32k,\\Driver\\Win32k
0,0xdcbf1320,0x90d85000,0x61000,USBHUB3,USBHUB3,\\Driver\\USBHUB3
0,0xdd00d878,0x81be2000,0x13000,WFPLWFS,WFPLWFS,\\Driver\\WFPLWFS
0,0xdd04a030,0x907e2000,0x1a000,tdx,tdx,\\Driver\\tdx
0,0xdd04a2a8,0x81db1000,0xc000,BasicRender,BasicRender,\\Driver\\BasicRender
0,0xdd050498,0x8cd31000,0x17000,disk,disk,\\Driver\\disk
0,0xdd053650,0x8cd09000,0x11000,Mup,Mup,\\FileSystem\\Mup
0,0xdd0b7f30,0x907c7000,0x10000,Npfs,Npfs,\\FileSystem\\Npfs
0,0xdd0b8da8,0x909ba000,0x14000,ahcache,ahcache,\\Driver\\ahcache
0,0xdd0ba230,0x907b7000,0x10000,BasicDisplay,BasicDisplay,\\Driver\\BasicDisplay
0,0xdd0be8a8,0x92e17000,0x44000,udfs,udfs,\\FileSystem\\udfs
0,0xdd0c4b38,0x8cddb000,0x23000,cdrom,cdrom,\\Driver\\cdrom
0,0xdd0c5450,0x8cc00000,0x8000,Null,Null,\\Driver\\Null
0,0xdd0c7b78,0x909db000,0xa000,kdnic,kdnic,\\Driver\\kdnic
0,0xdd14a030,0x8cc08000,0x7000,Beep,Beep,\\Driver\\Beep
0,0xdd15c430,0x909ce000,0xd000,CompositeBus,CompositeBus,\\Driver\\CompositeBus
0,0xdd15d560,0x909e5000,0xf000,umbus,umbus,\\Driver\\umbus
0,0xdd164030,0x8c9e5000,0x15000,HDAudBus,HDAudBus,\\Driver\\HDAudBus
0,0xdd168960,0x9098e000,0x1d000,Dfsc,Dfsc,\\FileSystem\\Dfsc
0,0xdd1696a0,0x9096c000,0xc000,nsiproxy,nsiproxy,\\Driver\\nsiproxy
0,0xdd16a030,0x908fc000,0x70000,CSC,CSC,\\Driver\\CSC
0,0xdd16b858,0x908a7000,0x55000,rdbss,rdbss,\\FileSystem\\rdbss
0,0xdd16d830,0x90899000,0xe000,NetBIOS,-,\\FileSystem\\NetBIOS
0,0xdd16f9b8,0x90877000,0x22000,Psched,Psched,\\Driver\\Psched
0,0xdd1722e8,0x90983000,0xb000,mssmbios,mssmbios,\\Driver\\mssmbios
0,0xdd173958,0x81dbd000,0x3a000,NetBT,NetBT,\\Driver\\NetBT
0,0xdd19cf30,0x90c47000,0x2b000,UCX01000,UCX01000,\\Driver\\UCX01000
