TreeDepth,Offset,Proto,LocalAddr,LocalPort,ForeignAddr,ForeignPort,State,PID,Owner,Created
0,0xdd208be8,TCPv4,10.0.2.44,49371,142.250.200.42,443,ESTABLISHED,1624,chrome.exe,-
0,0xdd257748,TCPv4,10.0.2.44,49374,142.250.200.42,443,ESTABLISHED,1624,chrome.exe,-
0,0xdd2764d0,UDPv4,0.0.0.0,0,*,0,,1624,chrome.exe,2023-03-28 16:38:44.000000 UTC
0,0xdd2764d0,UDPv6,::,0,*,0,,1624,chrome.exe,2023-03-28 16:38:44.000000 UTC
0,0xdd27b258,TCPv4,10.0.2.44,49385,172.217.16.238,443,CLOSED,1624,chrome.exe,-
0,0xdd2db008,UDPv4,0.0.0.0,512,*,0,,1624,chrome.exe,2023-03-28 16:36:28.000000 UTC
0,0xdd8499d8,TCPv4,10.0.2.44,49405,185.199.109.154,443,ESTABLISHED,1624,chrome.exe,-
0,0xdd84b008,TCPv4,10.0.2.44,49397,140.82.121.3,443,CLOSED,1624,chrome.exe,-
0,0xdd87e958,TCPv4,10.0.2.44,49409,140.82.114.22,443,ESTABLISHED,1624,chrome.exe,-
0,0xdd892708,TCPv4,10.0.2.44,49406,185.199.109.133,443,ESTABLISHED,1624,chrome.exe,-
0,0xdd8a63b8,TCPv4,10.0.2.44,49362,142.250.200.35,443,ESTABLISHED,1624,chrome.exe,-
0,0xdd8f2488,TCPv4,10.0.2.44,49350,172.217.16.227,443,ESTABLISHED,1624,chrome.exe,-
0,0xdd8f7df8,TCPv4,10.0.2.44,49367,172.217.169.35,443,ESTABLISHED,1624,chrome.exe,-
0,0xdd923578,TCPv4,10.0.2.44,49418,13.107.42.12,443,ESTABLISHED,3448,SettingSyncHos,-
0,0xdd9239d8,TCPv4,10.0.2.44,49399,142.250.187.206,443,ESTABLISHED,1624,chrome.exe,-
0,0xdd9252b0,TCPv4,10.0.2.44,49342,172.217.169.14,443,ESTABLISHED,1624,chrome.exe,-
0,0xdd931ab8,UDPv4,0.0.0.0,512,*,0,,1624,chrome.exe,2023-03-28 16:36:52.000000 UTC
0,0xdd9348f8,TCPv4,10.0.2.44,49383,142.250.187.234,443,ESTABLISHED,1624,chrome.exe,-
0,0xdd944678,TCPv4,10.0.2.44,49351,34.104.35.123,80,ESTABLISHED,768,svchost.exe,-
0,0xdd9e84f8,TCPv4,10.0.2.44,49416,142.250.180.14,443,ESTABLISHED,1624,chrome.exe,-
0,0xde2e3c10,TCPv4,10.0.2.44,49249,104.103.192.73,443,CLOSE_WAIT,3836,WWAHost.exe,-
0,0xde2ea508,TCPv4,0.0.0.0,2869,0.0.0.0,0,LISTENING,4,System,N/A
0,0xde2ea508,TCPv6,::,2869,::,0,LISTENING,4,System,N/A
0,0xde2f7898,TCPv4,10.0.2.44,49258,204.79.197.237,80,CLOSED,3836,WWAHost.exe,-
0,0xde333008,TCPv4,10.0.2.44,49392,142.250.187.228,443,ESTABLISHED,1624,chrome.exe,-
0,0xde336978,TCPv4,10.0.2.44,49411,20.83.81.165,443,CLOSED,768,svchost.exe,-
0,0xde349418,TCPv4,10.0.2.44,49304,52.164.248.207,443,CLOSED,3836,WWAHost.exe,-
0,0xde350898,TCPv4,10.0.2.44,49288,172.217.16.227,443,CLOSED,-,-,-
0,0xde37e500,TCPv4,10.0.2.44,49341,142.250.187.238,443,ESTABLISHED,1624,chrome.exe,-
0,0xde5256f0,TCPv4,0.0.0.0,135,0.0.0.0,0,LISTENING,608,svchost.exe,N/A
0,0xde52a248,TCPv4,0.0.0.0,135,0.0.0.0,0,LISTENING,608,svchost.exe,N/A
0,0xde52a248,TCPv6,::,135,::,0,LISTENING,608,svchost.exe,N/A

