TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0xe38507593e00,0xf807427d0000,0x15000,kbdclass,kbdclass,\\Driver\\kbdclass
0,0xe38507598e20,0xf807427a0000,0x27000,i8042prt,i8042prt,\\Driver\\i8042prt
0,0xe3850759f400,0xf80742810000,0x24080,E1G60,E1G60,\\Driver\\E1G60
0,0xe385075a1e50,0xf80742840000,0x2f000,HDAudBus,HDAudBus,\\Driver\\HDAudBus
0,0xe385075b3b00,0xf80742a60000,0x46000,Ucx01000,Ucx01000,\\Driver\\Ucx01000
0,0xe385075ba300,0xf807429b0000,0xa3000,USBXHCI,USBXHCI,\\Driver\\USBXHCI
0,0xe38507606d00,0xf80742ab0000,0x12000,CmBatt,CmBatt,\\Driver\\CmBatt
0,0xe38507608370,0xf80742af0000,0x4d000,intelppm,intelppm,\\Driver\\intelppm
0,0xe3850760ccb0,0xf80742b40000,0xe000,NdisVirtualBus,NdisVirtualBus,\\Driver\\NdisVirtualBus
0,0xe38507611e50,0xf80742b80000,0xae000,USBHUB3,USBHUB3,\\Driver\\USBHUB3
0,0xe38507613e30,0xf80742b50000,0xc000,swenum,swenum,\\Driver\\swenum
0,0xe38507615e10,0xf80742b60000,0x10000,rdpbus,rdpbus,\\Driver\\rdpbus
0,0xe38507b72e40,0xf80742d80000,0x11000,mouhid,mouhid,\\Driver\\mouhid
0,0xe38507babb10,0xf80742c40000,0x81000,HdAudAddService,HdAudAddService,\\Driver\\HdAudAddService
0,0xe38507bac7b0,0xf80742cd0000,0x10000,ksthunk,ksthunk,\\Driver\\ksthunk
0,0xe38507baf590,0xf80742cf0000,0x13000,HidUsb,HidUsb,\\Driver\\HidUsb
0,0xe38507c098d0,0xf80742da0000,0x5f000,udfs,udfs,\\FileSystem\\udfs
0,0xe38507c58e50,0xf80742f10000,0x1d000,monitor,monitor,\\Driver\\monitor
0,0xe38507ce7cb0,0x953f75000000,0x0,\\Driver\\Win32k,Win32k,\\Driver\\Win32k
0,0xe38507e45e30,0xf80740020000,0x1b000,storqosflt,storqosflt,\\FileSystem\\storqosflt
0,0xe38507e56e30,0xf80740040000,0x28000,bindflt,bindflt,\\FileSystem\\bindflt
0,0xe385090e1a20,0xf8073ff90000,0x8b000,CldFlt,CldFlt,\\FileSystem\\CldFlt
0,0xe385091d5e30,0xf80743070000,0xc000,applockerfltr,applockerfltr,\\Driver\\applockerfltr
0,0xe385091d7e30,0xf80740090000,0x19000,lltdio,lltdio,\\Driver\\lltdio
0,0xe385091fae30,0xf8075f1a0000,0x4f000,mrxsmb20,mrxsmb20,\\FileSystem\\mrxsmb20
0,0xe3850927de30,0xf807400b0000,0x19000,MsLldp,MsLldp,\\Driver\\MsLldp
0,0xe385092a9e30,0xf807400d0000,0x1d000,rspndr,rspndr,\\Driver\\rspndr
0,0xe385092b8df0,0xf8075f180000,0x1b000,mpsdrv,mpsdrv,\\Driver\\mpsdrv
0,0xe385092e3e30,0xf80740150000,0x6a000,MsQuic,MsQuic,\\Driver\\MsQuic
0,0xe385093f9e10,0xf8075f0d0000,0xa0000,mrxsmb,mrxsmb,\\FileSystem\\mrxsmb
0,0xe38509502e30,0xf8075e000000,0x5b000,srvnet,srvnet,\\FileSystem\\srvnet
0,0xe38509535e00,0xf8075f0a0000,0x26000,bowser,bowser,\\FileSystem\\bowser
