TreeDepth,PID,Process,Args
0,4408,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k netsvcs -p -s TokenBroker
0,4504,taskhostw.exe,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}
0,4528,AggregatorHost,AggregatorHost.exe
0,4668,userinit.exe,-
0,4752,WUDFHost.exe,-
0,4760,explorer.exe,C:\\WINDOWS\\Explorer.EXE
0,4788,ShellHost.exe,"""C:\\Windows\\System32\\ShellHost.exe"""
0,4860,svchost.exe,-
0,5292,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc
0,5388,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k netsvcs -p -s Appinfo
0,5412,svchost.exe,-
0,5472,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p -s PcaSvc
0,5568,svchost.exe,-
0,5728,SearchHost.exe,"""C:\\Windows\\SystemApps\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\SearchHost.exe"" -ServerName:CortanaUI.AppXstmwaab17q5s3y22tp6apqz7a45vwv65.mca"
0,5736,StartMenuExper,"""C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe"" -ServerName:App.AppXywbrabmsek0gm3tkwpr5kwzbs55tkqay.mca"
0,5948,RuntimeBroker.,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding
0,5996,Widgets.exe,"""C:\\Program Files\\WindowsApps\\MicrosoftWindows.Client.WebExperience_424.1301.270.9_x64__cw5n1h2txyewy\\Dashboard\\Widgets.exe"" -ServerName:Microsoft.Windows.DashboardServer"
0,6020,RuntimeBroker.,-
0,6032,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k UdkSvcGroup -s UdkUserSvc
0,4648,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k osprivacy -p -s camsvc
0,6244,dllhost.exe,C:\\WINDOWS\\system32\\DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F}
0,7092,ctfmon.exe,/QuitInfo:0000000000000238;000000000000024C; 
0,6808,SecurityHealth,-
0,6792,SecurityHealth,C:\\WINDOWS\\system32\\SecurityHealthService.exe
0,6976,VBoxTray.exe,"""C:\\Windows\\System32\\VBoxTray.exe"" "
0,1120,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k WebThreatDefense -p -s webthreatdefsvc
0,7040,OneDrive.exe,"""C:\\Users\\vboxuser\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe"" /background"
0,3340,Microsoft.Shar,-
0,6892,ApplicationFra,C:\\WINDOWS\\system32\\ApplicationFrameHost.exe -Embedding
0,1628,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k LocalService -p -s NPSMSvc
0,7272,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k netsvcs -p -s UsoSvc
0,7284,svchost.exe,-
0,7476,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV
0,7636,MoUsoCoreWorke,"""C:\\WINDOWS\\uus\\AMD64\\MoUsoCoreWorker.exe"" useprivatenamespaces"
0,7732,SearchIndexer.,C:\\WINDOWS\\system32\\SearchIndexer.exe /Embedding
0,7880,MoNotification,-
0,8096,svchost.exe,C:\\WINDOWS\\System32\\svchost.exe -k netsvcs
0,4160,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k netsvcs -p -s lfsvc
0,2896,svchost.exe,C:\\WINDOWS\\System32\\svchost.exe -k LocalSystemNetworkRestricted -p -s StorSvc
0,7492,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k UnistackSvcGroup
0,8084,svchost.exe,C:\\WINDOWS\\System32\\svchost.exe -k LocalServiceNetworkRestricted -p -s wscsvc
0,7404,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k netsvcs -p -s IKEEXT
0,7768,svchost.exe,-
0,1056,WidgetService.,"""C:\\Program Files\\WindowsApps\\MicrosoftWindows.Client.WebExperience_424.1301.270.9_x64__cw5n1h2txyewy\\Dashboard\\widgetservice.exe"" -RegisterProcessAsComServer -Embedding"
0,5676,msedgewebview2,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\122.0.2365.106\\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=Widgets.exe --webview-exe-version=424.1301.2770.0 --user-data-dir=""C:\\Users\\vboxuser\\AppData\\Local\\Packages\\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\\LocalState\\EBWebView"" --noerrdialogs --disk-cache-size=52428800 --edge-webview-is-background --enable-features=MojoIpcz,msWebView2TreatAppSuspendAsDeviceSuspend,UseNativeThreadPool,UseBackgroundNativeThreadPool --lang=en-GB --accept-lang=en-GB --mojo-named-platform-channel-pipe=5996.5040.14577148021534475254 /pfhostedapp:7799023099d1ed2e65344e63e39bc61cd8c6f9b0"
0,3444,msedgewebview2,-
0,6012,msedgewebview2,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\122.0.2365.106\\msedgewebview2.exe"" --type=gpu-process --noerrdialogs --user-data-dir=""C:\\Users\\vboxuser\\AppData\\Local\\Packages\\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\\LocalState\\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=424.1301.2770.0 --embedded-browser-webview=1 --no-appcompat-clear --gpu-preferences=WAAAAAAAAADgAAAMAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGAAAAAAAAAAYAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --mojo-platform-channel-handle=1736 --field-trial-handle=1740,i,10742287008405027622,16819322785651613502,262144 --enable-features=MojoIpcz,UseBackgroundNativeThreadPool,UseNativeThreadPool,msWebView2TreatAppSuspendAsDeviceSuspend --variations-seed-version /prefetch:2 /pfhostedapp:7799023099d1ed2e65344e63e39bc61cd8c6f9b0"
0,6604,msedgewebview2,-
0,5096,msedgewebview2,-
0,1928,msedgewebview2,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\122.0.2365.106\\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\\Users\\vboxuser\\AppData\\Local\\Packages\\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\\LocalState\\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=424.1301.2770.0 --embedded-browser-webview=1 --no-appcompat-clear --lang=en-GB --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=5 --js-flags=""--harmony-weak-refs-with-cleanup-some --expose-gc --ms-user-locale=en_US"" --time-ticks-at-unix-epoch=-1751033766554711 --launch-time-ticks=332447974 --mojo-platform-channel-handle=3492 --field-trial-handle=1740,i,10742287008405027622,16819322785651613502,262144 --enable-features=MojoIpcz,UseBackgroundNativeThreadPool,UseNativeThreadPool,msWebView2TreatAppSuspendAsDeviceSuspend --variations-seed-version /pfhostedapp:7799023099d1ed2e65344e63e39bc61cd8c6f9b0 /prefetch:1"
0,4392,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe -k InvSvcGroup -p -s InventorySvc
0,2724,msiexec.exe,-
0,2108,msiexec.exe,-
0,8104,msiexec.exe,-
0,7376,FTK Imager.exe,"""C:\\Program Files\\AccessData\\FTK Imager\\FTK Imager.exe"""
0,2020,SystemSettings,-
0,5880,smartscreen.ex,C:\\Windows\\System32\\smartscreen.exe -Embedding
0,2340,consent.exe,-
0,5964,audiodg.exe,C:\\WINDOWS\\system32\\AUDIODG.EXE 0x0000000000000510
0,4548,msiexec.exe,C:\\WINDOWS\\system32\\msiexec.exe /V
0,1124,FTK Imager.exe,"""C:\\Program Files\\AccessData\\FTK Imager\\FTK Imager.exe"" "

