TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0x7ff575b0,0x8280a000,0x0,\\Driver\\PnpManager,PnpManager,\\Driver\\PnpManager
0,0x7ff57a88,0x8280a000,0x0,\\Driver\\WMIxWDM,WMIxWDM,\\Driver\\WMIxWDM
0,0x7ff67468,0x8921d000,0x48000,ACPI,ACPI,\\Driver\\ACPI
0,0x7ff67f38,0x8919e000,0x71000,Wdf01000,Wdf01000,\\Driver\\Wdf01000
0,0x7ff74248,0x89276000,0x2a000,pci,pci,\\Driver\\pci
0,0x7ff7dbc8,0x892a0000,0xb000,vdrvroot,vdrvroot,\\Driver\\vdrvroot
0,0x7ff7f170,0x892cf000,0x10000,volmgr,volmgr,\\Driver\\volmgr
0,0x7ff7f268,0x892ab000,0x11000,partmgr,partmgr,\\Driver\\partmgr
0,0x7ff80340,0x892df000,0x4b000,volmgrx,volmgrx,\\Driver\\volmgrx
0,0x7ff80c80,0x892bc000,0x8000,Compbatt,Compbatt,\\Driver\\Compbatt
0,0x7ffe12a0,0x8926e000,0x8000,msisadrv,msisadrv,\\Driver\\msisadrv

