TreeDepth,Index,Address,Module,Symbol
0,0,0xf802ebf1a28c,ntoskrnl,NtWorkerFactoryWorkerReady
0,1,0xf802ec2c977c,ntoskrnl,NtAcceptConnectPort
0,2,0xf802ec413918,ntoskrnl,NtMapUserPhysicalPagesScatter
0,3,0xf802ec1e4ce0,ntoskrnl,NtWaitForSingleObject
0,4,0xf802ebf6b640,ntoskrnl,NtCallbackReturn
0,5,0xf802ec1e1ae0,ntoskrnl,NtReadFile
0,6,0xf802ec1e7644,ntoskrnl,NtDeviceIoControlFile
0,7,0xf802ec21a6c4,ntoskrnl,NtWriteFile
0,8,0xf802ec1b99dc,ntoskrnl,NtRemoveIoCompletion
0,9,0xf802ec1bac00,ntoskrnl,NtReleaseSemaphore
0,10,0xf802ec222d98,ntoskrnl,NtReplyWaitReceivePort
0,11,0xf802ec2c02cc,ntoskrnl,NtReplyPort
0,12,0xf802ec1dc5d0,ntoskrnl,NtSetInformationThread
0,13,0xf802ec1ba008,ntoskrnl,NtSetEvent
0,14,0xf802ec1e9bb0,ntoskrnl,NtClose
0,15,0xf802ec24cd70,ntoskrnl,NtQueryObject
0,16,0xf802ec1e27f0,ntoskrnl,NtQueryInformationFile
0,17,0xf802ec1dc5b8,ntoskrnl,NtOpenKey
0,18,0xf802ec1c0c08,ntoskrnl,NtEnumerateValueKey
0,19,0xf802ec1bcae4,ntoskrnl,NtFindAtom
0,20,0xf802ec2bdcc4,ntoskrnl,NtQueryDefaultLocale
0,21,0xf802ec1afc70,ntoskrnl,NtQueryKey
0,22,0xf802ec1b06a0,ntoskrnl,NtQueryValueKey
0,23,0xf802ec1f0120,ntoskrnl,NtAllocateVirtualMemory
0,24,0xf802ec19fee0,ntoskrnl,NtQueryInformationProcess
0,25,0xf802ec1b9178,ntoskrnl,NtWaitForMultipleObjects32
0,26,0xf802ec2195a4,ntoskrnl,NtWriteFileGather
0,27,0xf802ec231c64,ntoskrnl,NtSetInformationProcess
0,28,0xf802ec22e784,ntoskrnl,NtCreateKey
0,29,0xf802ebe824c0,ntoskrnl,NtFreeVirtualMemory
0,30,0xf802ec40aa6c,ntoskrnl,NtImpersonateClientOfPort
0,31,0xf802ec1ba0c8,ntoskrnl,NtReleaseMutant
0,32,0xf802ec1b44f0,ntoskrnl,NtQueryInformationToken
0,33,0xf802ec2b704c,ntoskrnl,NtRequestWaitReplyPort
0,34,0xf802ec1f2dd0,ntoskrnl,NtQueryVirtualMemory
0,35,0xf802ec1cef6c,ntoskrnl,NtOpenThreadToken
0,36,0xf802ec2302e0,ntoskrnl,NtQueryInformationThread
0,37,0xf802ec1daa00,ntoskrnl,NtOpenProcess
0,38,0xf802ebe7dfc0,ntoskrnl,NtSetInformationFile
0,39,0xf802ec1f2a10,ntoskrnl,NtMapViewOfSection
0,40,0xf802ec2c3238,ntoskrnl,NtAccessCheckAndAuditAlarm
0,41,0xf802ec2c16a8,ntoskrnl,NtUnmapViewOfSection
0,42,0xf802ec222dac,ntoskrnl,NtReplyWaitReceivePortEx
0,43,0xf802ec2318c0,ntoskrnl,NtTerminateProcess
0,44,0xf802ec44ad38,ntoskrnl,NtSetEventBoostPriority
0,45,0xf802ec2cd554,ntoskrnl,NtReadFileScatter
0,46,0xf802ec1cef84,ntoskrnl,NtOpenThreadTokenEx
0,47,0xf802ec1db224,ntoskrnl,NtOpenProcessTokenEx
0,48,0xf802ec2a6b54,ntoskrnl,NtQueryPerformanceCounter
0,49,0xf802ec1b258c,ntoskrnl,NtEnumerateKey
0,50,0xf802ec1dbe84,ntoskrnl,NtOpenFile
0,51,0xf802ec1bae90,ntoskrnl,NtDelayExecution
0,52,0xf802ec29ba2c,ntoskrnl,NtQueryDirectoryFile
0,53,0xf802ec1ead00,ntoskrnl,NtQuerySystemInformation
0,54,0xf802ec2ae524,ntoskrnl,NtOpenSection
0,55,0xf802ec44abdc,ntoskrnl,NtQueryTimer
0,56,0xf802ec19f628,ntoskrnl,NtFsControlFile
0,57,0xf802ec2c20d0,ntoskrnl,NtWriteVirtualMemory
0,58,0xf802ec2bcb58,ntoskrnl,NtCloseObjectAuditAlarm
0,59,0xf802ec26ea70,ntoskrnl,NtDuplicateObject
0,60,0xf802ec2549b0,ntoskrnl,NtQueryAttributesFile
0,61,0xf802ec2a6bfc,ntoskrnl,NtClearEvent
0,62,0xf802ec1f4b94,ntoskrnl,NtReadVirtualMemory
0,63,0xf802ec2b71dc,ntoskrnl,NtOpenEvent
0,64,0xf802ec260918,ntoskrnl,NtAdjustPrivilegesToken
0,65,0xf802ec1c6e54,ntoskrnl,NtDuplicateToken
0,66,0xf802ebf68320,ntoskrnl,NtContinue
0,67,0xf802ec2ec750,ntoskrnl,NtQueryDefaultUILanguage
0,68,0xf802ec2c1e04,ntoskrnl,NtQueueApcThread
0,69,0xf802ebe6520c,ntoskrnl,NtYieldExecution
0,70,0xf802ec452480,ntoskrnl,NtAddAtom
0,71,0xf802ec1dbf4c,ntoskrnl,NtCreateEvent
0,72,0xf802ec1ab4e0,ntoskrnl,NtQueryVolumeInformationFile
0,73,0xf802ec1d00bc,ntoskrnl,NtCreateSection
0,74,0xf802ec219ce8,ntoskrnl,NtFlushBuffersFile
0,75,0xf802ec1fa1c0,ntoskrnl,NtApphelpCacheControl
0,76,0xf802ec423980,ntoskrnl,NtCreateProcessEx
0,77,0xf802ec4239fc,ntoskrnl,NtCreateThread
0,78,0xf802ec218464,ntoskrnl,NtIsProcessInJob
0,79,0xf802ec1f3a78,ntoskrnl,NtProtectVirtualMemory
0,80,0xf802ec1a1f70,ntoskrnl,NtQuerySection
0,81,0xf802ec2a809c,ntoskrnl,NtResumeThread
0,82,0xf802ec233de0,ntoskrnl,NtTerminateThread
0,83,0xf802ec40ab48,ntoskrnl,NtReadRequestData
