TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0x7ec49e60,0x89752000,0x41000,rdbss,rdbss,\\FileSystem\\rdbss
0,0x7ec4cde8,0x897f0000,0xd000,kbdclass,kbdclass,\\Driver\\kbdclass
0,0x7ec4d6e8,0x893e7000,0xd000,vga,vga,\\Driver\\vga
0,0x7ec536d8,0x893da000,0xd000,mouclass,mouclass,\\Driver\\mouclass
0,0x7ec5dea8,0x8f403000,0x1d000,E1G60,E1G60,\\Driver\\E1G60
0,0x7ec5e030,0x8f420000,0x1f000,HDAudBus,HDAudBus,\\Driver\\HDAudBus
0,0x7ec69680,0x8f494000,0xf000,usbehci,usbehci,\\Driver\\usbehci
0,0x7ec69c20,0x8f563000,0x1380,swenum,swenum,\\Driver\\swenum
0,0x7ec6a518,0x8f43f000,0xa000,usbohci,usbohci,\\Driver\\usbohci
0,0x7ec85338,0x8f4a3000,0x3700,CmBatt,CmBatt,\\Driver\\CmBatt
0,0x7ec8d828,0x8f4a7000,0x12000,intelppm,intelppm,\\Driver\\intelppm
0,0x7ec91f38,0x8f4d8000,0x18000,Rasl2tp,Rasl2tp,\\Driver\\Rasl2tp
0,0x7ec96b60,0x8f4b9000,0xd000,CompositeBus,CompositeBus,\\Driver\\CompositeBus
0,0x7ec974a8,0x8f4c6000,0x12000,RasAgileVpn,RasAgileVpn,\\Driver\\RasAgileVpn
0,0x7ec9ae40,0x8f4fb000,0x22000,NdisWan,NdisWan,\\Driver\\NdisWan
0,0x7eca3cf0,0x8f4f0000,0xb000,NdisTapi,NdisTapi,\\Driver\\NdisTapi
0,0x7eca9a28,0x8f51d000,0x18000,RasPppoe,RasPppoe,\\Driver\\RasPppoe
0,0x7ecaf200,0x8f54c000,0x17000,RasSstp,RasSstp,\\Driver\\RasSstp
0,0x7ecb00f8,0x8f535000,0x17000,PptpMiniport,PptpMiniport,\\Driver\\PptpMiniport
0,0x7ecbaf38,0x8f599000,0xe000,umbus,umbus,\\Driver\\umbus
0,0x7f1c1740,0x896dc000,0x25000,KSecPkg,KSecPkg,\\Driver\\KSecPkg
0,0x7f1c1eb0,0x8980a000,0x14a000,Tcpip,Tcpip,\\Driver\\Tcpip
0,0x7f272ac0,0x899cc000,0x2d000,rdyboost,rdyboost,\\Driver\\rdyboost
0,0x7f276928,0x89a11000,0x32000,fvevol,fvevol,\\Driver\\fvevol
0,0x7f2816c8,0x89985000,0x3f000,volsnap,volsnap,\\Driver\\volsnap
0,0x7f281828,0x899c4000,0x8000,spldr,spldr,\\Driver\\spldr
0,0x7f2b3030,0x89a43000,0x11000,Disk,Disk,\\Driver\\Disk
