TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,Audit,Cmd,Path
0,4,0,System,0xfa80018b9040,80,551,N/A,False,2023-03-27 15:19:10.000000 UTC,N/A,-,-,-
1,248,4,smss.exe,0xfa8002975b30,2,29,N/A,False,2023-03-27 15:19:10.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\smss.exe,\\SystemRoot\\System32\\smss.exe,\\SystemRoot\\System32\\smss.exe
0,320,312,csrss.exe,0xfa800323a060,8,374,0,False,2023-03-27 15:19:20.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\csrss.exe,"%SystemRoot%\\system32\\csrss.exe ObjectDirectory=\\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=winsrv:ConServerDllInitialization,2 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16",C:\\Windows\\system32\\csrss.exe
0,368,312,wininit.exe,0xfa8002e40b30,3,72,0,False,2023-03-27 15:19:21.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\wininit.exe,wininit.exe,C:\\Windows\\system32\\wininit.exe
1,476,368,lsass.exe,0xfa80033fc770,6,575,0,False,2023-03-27 15:19:29.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\lsass.exe,C:\\Windows\\system32\\lsass.exe,C:\\Windows\\system32\\lsass.exe
1,468,368,services.exe,0xfa80031fd7c0,7,194,0,False,2023-03-27 15:19:29.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\services.exe,C:\\Windows\\system32\\services.exe,C:\\Windows\\system32\\services.exe
2,1120,468,svchost.exe,0xfa8003628600,15,232,0,False,2023-03-27 15:19:40.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,-,-
2,2144,468,sppsvc.exe,0xfa8001a64b30,4,142,0,False,2023-03-27 15:21:43.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\sppsvc.exe,-,-
2,740,468,svchost.exe,0xfa80034ab5f0,19,446,0,False,2023-03-27 15:19:34.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalServiceNetworkRestricted,C:\\Windows\\System32\\svchost.exe
2,804,468,svchost.exe,0xfa80034b8b30,42,1362,0,False,2023-03-27 15:19:35.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k netsvcs,C:\\Windows\\system32\\svchost.exe
3,1764,804,consent.exe,0xfa80037d86a0,8,277,1,False,2023-03-27 15:45:04.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\consent.exe,consent.exe 804 678 0000000008535760,C:\\Windows\\system32\\consent.exe
2,776,468,svchost.exe,0xfa80034b2b30,18,418,0,False,2023-03-27 15:19:35.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted,C:\\Windows\\System32\\svchost.exe
3,1896,776,dwm.exe,0xfa80038688e0,3,79,1,False,2023-03-27 15:19:50.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\dwm.exe,"""C:\\Windows\\system32\\Dwm.exe""",C:\\Windows\\system32\\Dwm.exe
2,956,468,svchost.exe,0xfa80034fbb30,12,306,0,False,2023-03-27 15:19:36.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalService,C:\\Windows\\system32\\svchost.exe
2,652,468,svchost.exe,0xfa8003462b30,8,245,0,False,2023-03-27 15:19:34.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,-,-
2,1516,468,svchost.exe,0xfa8003727b30,5,96,0,False,2023-03-27 15:19:42.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,-,-
2,3724,468,TrustedInstall,0xfa8001f43160,6,247,0,False,2023-03-27 15:24:37.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\servicing\\TrustedInstaller.exe,C:\\Windows\\servicing\\TrustedInstaller.exe,C:\\Windows\\servicing\\TrustedInstaller.exe
2,3884,468,taskhost.exe,0xfa8004001060,5,110,1,False,2023-03-27 15:34:42.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\taskhost.exe,"""taskhost.exe""",C:\\Windows\\system32\\taskhost.exe
2,304,468,svchost.exe,0xfa8003537b30,16,315,0,False,2023-03-27 15:19:39.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalServiceNoNetwork,C:\\Windows\\system32\\svchost.exe
2,1264,468,SearchIndexer.,0xfa800348b400,13,710,0,False,2023-03-27 15:20:02.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\SearchIndexer.exe,C:\\Windows\\system32\\SearchIndexer.exe /Embedding,C:\\Windows\\system32\\SearchIndexer.exe
3,1952,1264,SearchProtocol,0xfa8003a85380,7,319,0,False,2023-03-27 15:44:08.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\SearchProtocolHost.exe,"""C:\\Windows\\system32\\SearchProtocolHost.exe"" Global\\UsGthrFltPipeMssGthrPipe6_ Global\\UsGthrCtrlFltPipeMssGthrPipe6 1 -2147483646 ""Software\\Microsoft\\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\\ProgramData\\Microsoft\\Search\\Data\\Temp\\usgthrsvc"" ""DownLevelDaemon"" ",C:\\Windows\\system32\\SearchProtocolHost.exe
3,2532,1264,SearchFilterHo,0xfa8003fab870,4,100,0,False,2023-03-27 15:46:18.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\SearchFilterHost.exe,"""C:\\Windows\\system32\\SearchFilterHost.exe"" 0 504 508 516 65536 512 ",C:\\Windows\\system32\\SearchFilterHost.exe
2,2204,468,svchost.exe,0xfa8001ab3b30,15,357,0,False,2023-03-27 15:21:43.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k secsvcs,C:\\Windows\\System32\\svchost.exe
2,852,468,spoolsv.exe,0xfa80035a6790,12,265,0,False,2023-03-27 15:19:39.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\spoolsv.exe,-,-
2,1812,468,taskhost.exe,0xfa8003829b30,9,178,1,False,2023-03-27 15:19:50.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\taskhost.exe,"""taskhost.exe""",C:\\Windows\\system32\\taskhost.exe
2,280,468,svchost.exe,0xfa800352f570,16,533,0,False,2023-03-27 15:19:37.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k NetworkService,C:\\Windows\\system32\\svchost.exe
2,572,468,svchost.exe,0xfa8003440b30,10,351,0,False,2023-03-27 15:19:33.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k DcomLaunch,C:\\Windows\\system32\\svchost.exe
3,3420,572,dllhost.exe,0xfa80039c0710,6,89,1,False,2023-03-27 15:47:28.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\dllhost.exe,-,-
1,484,368,lsm.exe,0xfa80030e4b30,9,141,0,False,2023-03-27 15:19:29.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\lsm.exe,-,-
