TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,File output
0,2596,2588,chrome.exe,0x59f39e0,8,91,1,False,2023-03-27 15:22:31.000000 UTC,N/A,Disabled
0,32,275427704131968,hs�����,0x13204f28,15,-,N/A,True,2023-03-27 15:36:03.000000 UTC,N/A,Disabled
0,2628,380,conhost.exe,0x278da1c0,2,54,1,False,2023-03-27 15:32:51.000000 UTC,N/A,Disabled
0,2628,380,conhost.exe,0x35cd41c0,2,54,1,False,2023-03-27 15:32:51.000000 UTC,N/A,Disabled
0,3884,468,taskhost.exe,0x438f3060,5,110,1,False,2023-03-27 15:34:42.000000 UTC,N/A,Disabled
0,3884,468,taskhost.exe,0x4e04a060,5,110,1,False,2023-03-27 15:34:42.000000 UTC,N/A,Disabled
0,32,219050016866,"'�""2",0x5e8f8f90,3311119,-,-,True,2023-03-27 15:47:20.000000 UTC,N/A,Disabled
0,3884,468,taskhost.exe,0x6bb48060,5,110,1,False,2023-03-27 15:34:42.000000 UTC,N/A,Disabled
0,2532,1264,SearchFilterHo,0x7d9ab870,4,100,0,False,2023-03-27 15:46:18.000000 UTC,N/A,Disabled
0,2200,1928,cmd.exe,0x7da60b30,1,22,1,False,2023-03-27 15:32:51.000000 UTC,N/A,Disabled
0,2500,1420,@WanaDecryptor,0x7dc26220,4,156,1,True,2023-03-27 15:44:51.000000 UTC,N/A,Disabled
0,1952,1264,SearchProtocol,0x7dc85380,7,319,0,False,2023-03-27 15:44:08.000000 UTC,N/A,Disabled
0,3364,1928,ed01ebfbc9eb5b,0x7dd83730,8,85,1,True,2023-03-27 15:44:13.000000 UTC,N/A,Disabled
0,1812,468,taskhost.exe,0x7de29b30,9,178,1,False,2023-03-27 15:19:50.000000 UTC,N/A,Disabled
0,1896,776,dwm.exe,0x7de688e0,3,79,1,False,2023-03-27 15:19:50.000000 UTC,N/A,Disabled
0,1928,1868,explorer.exe,0x7de6d5c0,36,1019,1,False,2023-03-27 15:19:51.000000 UTC,N/A,Disabled
0,1376,2588,chrome.exe,0x7df364a0,15,239,1,False,2023-03-27 15:26:19.000000 UTC,N/A,Disabled
0,3100,2588,chrome.exe,0x7df7fb30,17,479,1,False,2023-03-27 15:24:26.000000 UTC,N/A,Disabled
0,3420,572,dllhost.exe,0x7dfc0710,6,89,1,False,2023-03-27 15:47:28.000000 UTC,N/A,Disabled
0,1120,468,svchost.exe,0x7e028600,15,232,0,False,2023-03-27 15:19:40.000000 UTC,N/A,Disabled
0,2972,2588,chrome.exe,0x7e0ebaa0,12,195,1,False,2023-03-27 15:22:34.000000 UTC,N/A,Disabled
0,1516,468,svchost.exe,0x7e127b30,5,96,0,False,2023-03-27 15:19:42.000000 UTC,N/A,Disabled
0,1764,804,consent.exe,0x7e1d86a0,8,277,1,False,2023-03-27 15:45:04.000000 UTC,N/A,Disabled
0,572,468,svchost.exe,0x7e240b30,10,351,0,False,2023-03-27 15:19:33.000000 UTC,N/A,Disabled
0,652,468,svchost.exe,0x7e262b30,8,245,0,False,2023-03-27 15:19:34.000000 UTC,N/A,Disabled
0,1264,468,SearchIndexer.,0x7e28b400,13,710,0,False,2023-03-27 15:20:02.000000 UTC,N/A,Disabled
0,740,468,svchost.exe,0x7e2ab5f0,19,446,0,False,2023-03-27 15:19:34.000000 UTC,N/A,Disabled
0,776,468,svchost.exe,0x7e2b2b30,18,418,0,False,2023-03-27 15:19:35.000000 UTC,N/A,Disabled
0,804,468,svchost.exe,0x7e2b8b30,42,1362,0,False,2023-03-27 15:19:35.000000 UTC,N/A,Disabled
0,956,468,svchost.exe,0x7e2fbb30,12,306,0,False,2023-03-27 15:19:36.000000 UTC,N/A,Disabled
0,280,468,svchost.exe,0x7e32f570,16,533,0,False,2023-03-27 15:19:37.000000 UTC,N/A,Disabled
0,304,468,svchost.exe,0x7e337b30,16,315,0,False,2023-03-27 15:19:39.000000 UTC,N/A,Disabled
0,852,468,spoolsv.exe,0x7e3a6790,12,265,0,False,2023-03-27 15:19:39.000000 UTC,N/A,Disabled
0,320,312,csrss.exe,0x7e43a060,8,374,0,False,2023-03-27 15:19:20.000000 UTC,N/A,Disabled
0,1672,3364,taskdl.exe,0x7e507b30,0,-,1,False,2023-03-27 15:47:16.000000 UTC,2023-03-27 15:47:16.000000 UTC,Disabled
0,476,368,lsass.exe,0x7e5fc770,6,575,0,False,2023-03-27 15:19:29.000000 UTC,N/A,Disabled
0,484,368,lsm.exe,0x7e6e4b30,9,141,0,False,2023-03-27 15:19:29.000000 UTC,N/A,Disabled
0,404,360,winlogon.exe,0x7e7c19d0,3,110,1,False,2023-03-27 15:19:21.000000 UTC,N/A,Disabled
0,380,360,csrss.exe,0x7e7dfb30,10,448,1,False,2023-03-27 15:19:21.000000 UTC,N/A,Disabled
0,468,368,services.exe,0x7e7fd7c0,7,194,0,False,2023-03-27 15:19:29.000000 UTC,N/A,Disabled
0,368,312,wininit.exe,0x7e840b30,3,72,0,False,2023-03-27 15:19:21.000000 UTC,N/A,Disabled
0,248,4,smss.exe,0x7ef75b30,2,29,N/A,False,2023-03-27 15:19:10.000000 UTC,N/A,Disabled
0,2492,2200,winpmem_mini_x,0x7f5a8b30,1,22,1,False,2023-03-27 15:47:27.000000 UTC,N/A,Disabled
0,2332,2588,chrome.exe,0x7f6846a0,8,144,1,False,2023-03-27 15:22:32.000000 UTC,N/A,Disabled
0,3200,380,conhost.exe,0x7f6f6b30,1,33,1,False,2023-03-27 15:44:58.000000 UTC,N/A,Disabled
0,2456,2588,chrome.exe,0x7f8a7330,15,208,1,False,2023-03-27 15:24:21.000000 UTC,N/A,Disabled
0,2928,3364,@WanaDecryptor,0x7f930060,1,67,1,True,2023-03-27 15:45:14.000000 UTC,N/A,Disabled
0,3724,468,TrustedInstall,0x7f943160,6,247,0,False,2023-03-27 15:24:37.000000 UTC,N/A,Disabled
0,3348,3860,taskhsvc.exe,0x7f9af130,4,112,1,True,2023-03-27 15:44:58.000000 UTC,N/A,Disabled
0,2448,2944,GoogleCrashHan,0x7fbe2060,5,92,0,False,2023-03-27 15:22:31.000000 UTC,N/A,Disabled
0,3860,3364,@WanaDecryptor,0x7fc0c600,2,64,1,True,2023-03-27 15:44:51.000000 UTC,N/A,Disabled
0,2144,468,sppsvc.exe,0x7fc64b30,4,142,0,False,2023-03-27 15:21:43.000000 UTC,N/A,Disabled
0,2204,468,svchost.exe,0x7fcb3b30,15,357,0,False,2023-03-27 15:21:43.000000 UTC,N/A,Disabled
0,2440,2944,GoogleCrashHan,0x7fd5fb30,5,97,0,True,2023-03-27 15:22:31.000000 UTC,N/A,Disabled
0,2876,2588,chrome.exe,0x7fd93b30,16,213,1,False,2023-03-27 15:22:32.000000 UTC,N/A,Disabled
0,2936,2588,chrome.exe,0x7fdaa060,11,172,1,False,2023-03-27 15:23:01.000000 UTC,N/A,Disabled
0,2588,996,chrome.exe,0x7fe07920,32,1032,1,False,2023-03-27 15:22:31.000000 UTC,N/A,Disabled
0,4,0,System,0x7ff38040,80,551,N/A,False,2023-03-27 15:19:10.000000 UTC,N/A,Disabled

