TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0x7efe9d30,0xf880016fb000,0xe000,VgaSave,VgaSave,\\Driver\\VgaSave
0,0x7effe450,0xf88003db4000,0x16000,intelppm,intelppm,\\Driver\\intelppm
0,0x7f09ec80,0xf880014ce000,0x11000,pcw,pcw,\\Driver\\pcw
0,0x7f09f790,0xf880014df000,0xa000,Fs_Rec,Fs_Rec,\\FileSystem\\Fs_Rec
0,0x7f0a0060,0xf880014e9000,0xf3000,NDIS,NDIS,\\Driver\\NDIS
0,0x7f0a4060,0xf880016d0000,0x2b000,KSecPkg,KSecPkg,\\Driver\\KSecPkg
0,0x7f0a5450,0xf880018e4000,0x204000,Tcpip,Tcpip,\\Driver\\Tcpip
0,0x7f0f1b00,0xf88001b96000,0x3a000,rdyboost,rdyboost,\\Driver\\rdyboost
0,0x7f0fce70,0xf88001b32000,0x10000,storflt,storflt,\\Driver\\storflt
0,0x7f0fddd0,0xf88001800000,0x3a000,fvevol,fvevol,\\Driver\\fvevol
0,0x7f105a70,0xf88001b42000,0x4c000,volsnap,volsnap,\\Driver\\volsnap
0,0x7f14b690,0xf88001bd0000,0x12000,Mup,Mup,\\FileSystem\\Mup
0,0x7f14b940,0xf88001be2000,0x9000,hwpolicy,hwpolicy,\\Driver\\hwpolicy
0,0x7f14bd80,0xf88001b8e000,0x8000,spldr,spldr,\\Driver\\spldr
0,0x7f14de70,0xf8800183a000,0x16000,Disk,Disk,\\Driver\\Disk
0,0x7f46a060,0xf88000fca000,0x15000,partmgr,partmgr,\\Driver\\partmgr
0,0x7f46a790,0xf88000fdf000,0x9000,Compbatt,Compbatt,\\Driver\\Compbatt
0,0x7f46b580,0xf8800102d000,0x5c000,volmgrx,volmgrx,\\Driver\\volmgrx
0,0x7f46be70,0xf88000e00000,0x15000,volmgr,volmgr,\\Driver\\volmgr
0,0x7f474a10,0xf88001089000,0x1a000,mountmgr,mountmgr,\\Driver\\mountmgr
0,0x7f475060,0xf880010a3000,0x9000,atapi,atapi,\\Driver\\atapi
