TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,File output
0,4,0,System,0x8483ca20,84,516,N/A,False,2023-03-28 22:35:27.000000 UTC,N/A,Disabled
0,236,4,smss.exe,0x85a5b020,2,31,N/A,False,2023-03-28 22:35:27.000000 UTC,N/A,Disabled
0,316,296,csrss.exe,0x85708d40,9,379,0,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,364,296,wininit.exe,0x861f2a58,3,76,0,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,372,356,csrss.exe,0x861ecd40,9,382,1,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,412,356,winlogon.exe,0x85759d40,3,116,1,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,456,364,services.exe,0x86249b20,10,194,0,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,472,364,lsass.exe,0x86254318,10,563,0,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,488,364,lsm.exe,0x8625b820,10,140,0,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,588,456,svchost.exe,0x862976c0,10,352,0,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,668,456,svchost.exe,0x856d4030,10,257,0,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,748,456,svchost.exe,0x862b3878,22,497,0,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,800,456,svchost.exe,0x862d29a8,12,301,0,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,828,456,svchost.exe,0x85ad5518,30,1075,0,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,964,456,svchost.exe,0x862f8af0,20,543,0,False,2023-03-28 22:35:28.000000 UTC,N/A,Disabled
0,1052,456,svchost.exe,0x863137a0,16,486,0,False,2023-03-28 22:35:29.000000 UTC,N/A,Disabled
0,1220,456,spoolsv.exe,0x85a3f2a8,12,276,0,False,2023-03-28 22:35:29.000000 UTC,N/A,Disabled
0,1260,456,svchost.exe,0x86362430,19,301,0,False,2023-03-28 22:35:29.000000 UTC,N/A,Disabled
0,1360,456,svchost.exe,0x863962b0,16,271,0,False,2023-03-28 22:35:29.000000 UTC,N/A,Disabled
0,268,800,dwm.exe,0x864d88c8,3,73,1,False,2023-03-28 22:35:36.000000 UTC,N/A,Disabled
0,328,120,explorer.exe,0x864e5290,39,1109,1,False,2023-03-28 22:35:36.000000 UTC,N/A,Disabled
0,360,456,taskhost.exe,0x864f42b8,8,179,1,False,2023-03-28 22:35:36.000000 UTC,N/A,Disabled
0,1316,328,regsvr32.exe,0x8625e1c0,0,-,1,False,2023-03-28 22:35:36.000000 UTC,2023-03-28 22:35:37.000000 UTC,Disabled
0,1008,456,SearchIndexer.,0x86566478,15,784,0,False,2023-03-28 22:35:43.000000 UTC,N/A,Disabled
0,932,456,wmpnetwk.exe,0x86586a68,10,213,0,False,2023-03-28 22:35:50.000000 UTC,N/A,Disabled
0,4020,456,sppsvc.exe,0x84b50030,4,150,0,False,2023-03-28 22:37:29.000000 UTC,N/A,Disabled
0,4048,456,svchost.exe,0x84b8e030,9,316,0,False,2023-03-28 22:37:29.000000 UTC,N/A,Disabled
0,2428,3664,GoogleCrashHan,0x84b53030,5,94,0,False,2023-03-28 22:37:34.000000 UTC,N/A,Disabled
0,2728,2544,chrome.exe,0x84983c48,32,1161,1,False,2023-03-28 22:37:34.000000 UTC,N/A,Disabled
0,2696,2728,chrome.exe,0x84c03be0,8,97,1,False,2023-03-28 22:37:34.000000 UTC,N/A,Disabled
0,1472,2728,chrome.exe,0x84abbbd8,14,245,1,False,2023-03-28 22:37:35.000000 UTC,N/A,Disabled
0,1572,2728,chrome.exe,0x849939a0,7,138,1,False,2023-03-28 22:37:35.000000 UTC,N/A,Disabled
0,3388,2728,chrome.exe,0x84c9a5a8,13,201,1,False,2023-03-28 22:37:36.000000 UTC,N/A,Disabled
0,2336,2728,chrome.exe,0x84c0e030,11,178,1,False,2023-03-28 22:38:10.000000 UTC,N/A,Disabled
0,476,2728,chrome.exe,0x84d4b510,14,221,1,False,2023-03-28 22:39:30.000000 UTC,N/A,Disabled
0,2780,2728,chrome.exe,0x86207030,15,426,1,False,2023-03-28 22:39:35.000000 UTC,N/A,Disabled
0,2476,2728,chrome.exe,0x865879b0,14,420,1,False,2023-03-28 22:41:16.000000 UTC,N/A,Disabled
0,3948,2744,FTK Imager.exe,0x84adea70,7,308,1,False,2023-03-28 22:41:58.000000 UTC,N/A,Disabled
0,888,328,131.exe,0x84bb7a28,0,-,1,False,2023-03-28 22:57:01.000000 UTC,2023-03-28 22:57:01.000000 UTC,Disabled
0,1536,2728,chrome.exe,0x862ded40,11,160,1,False,2023-03-28 23:15:00.000000 UTC,N/A,Disabled
0,948,748,audiodg.exe,0x85782938,6,133,0,False,2023-03-28 23:15:32.000000 UTC,N/A,Disabled

