TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0x8f6f6958,0x90970000,0xa000,NdisVirtualBus,NdisVirtualBus,\\Driver\\NdisVirtualBus
0,0x8f6f6a58,0x90400000,0x77000,USBXHCI,USBXHCI,\\Driver\\USBXHCI
0,0x8f6f6d58,0x904e0000,0x1d200,E1G60,E1G60,\\Driver\\E1G60
0,0x8f6f6e58,0x904d0000,0xe000,mouclass,mouclass,\\Driver\\mouclass
0,0x8fae3058,0x909b0000,0x46000,udfs,udfs,\\FileSystem\\udfs
0,0x8fae3358,0x90890000,0x57000,HdAudAddService,HdAudAddService,\\Driver\\HdAudAddService
0,0x8fae3458,0x96820000,0x16000,monitor,monitor,\\Driver\\monitor
0,0x8fae3a58,0x90800000,0x80000,USBHUB3,USBHUB3,\\Driver\\USBHUB3
0,0x8fae3b58,0x909a0000,0xa000,mouhid,mouhid,\\Driver\\mouhid
0,0x8fae3c58,0x908f0000,0xc000,HidUsb,HidUsb,\\Driver\\HidUsb
0,0x91c02060,0x94200000,0x0,\\Driver\\Win32k,Win32k,\\Driver\\Win32k
0,0x91dc5058,0x969f0000,0x10000,lltdio,lltdio,\\Driver\\lltdio
0,0x91dc5158,0x96940000,0x64000,CldFlt,CldFlt,\\FileSystem\\CldFlt
0,0x91dc5458,0x96910000,0x27000,wcifs,wcifs,\\FileSystem\\wcifs
0,0x91dc5558,0x96790000,0x18000,bowser,bowser,\\FileSystem\\bowser
0,0x91dc5658,0x96680000,0x107000,HTTP,HTTP,\\Driver\\HTTP
0,0x91dc5758,0x969b0000,0x14000,storqosflt,storqosflt,\\FileSystem\\storqosflt
0,0x91dc5858,0x969d0000,0x1d000,bindflt,bindflt,\\FileSystem\\bindflt
0,0x91dc5958,0x968f0000,0x1e000,luafv,luafv,\\FileSystem\\luafv
0,0x91dc5b58,0x96600000,0x14000,MsLldp,MsLldp,\\Driver\\MsLldp
0,0x91dc5c58,0x96620000,0x14000,rspndr,rspndr,\\Driver\\rspndr
0,0x91dc5d58,0x96640000,0x3f000,MsQuic,MsQuic,\\Driver\\MsQuic
0,0x91dc5e58,0x967b0000,0x11000,mpsdrv,mpsdrv,\\Driver\\mpsdrv
0,0x9d8b9130,0x9e4b0000,0xf000,MMCSS,MMCSS,\\Driver\\MMCSS
0,0x9d8b9330,0x9e470000,0x3e000,srvnet,srvnet,\\FileSystem\\srvnet
0,0x9d8b9430,0x9f090000,0x1e000,Ndu,Ndu,\\Driver\\Ndu
0,0x9d8b9530,0x9e400000,0x37000,mrxsmb20,mrxsmb20,\\FileSystem\\mrxsmb20
0,0x9d8b9630,0x9f0c0000,0xb7000,PEAUTH,PEAUTH,\\Driver\\PEAUTH
0,0x9d8b9730,0x9e580000,0x7b000,mrxsmb,mrxsmb,\\FileSystem\\mrxsmb
0,0x9d8b9830,0x9f0b0000,0xe000,tcpipreg,tcpipreg,\\Driver\\tcpipreg
0,0x9d8b9930,0x9f180000,0xd000,condrv,condrv,\\Driver\\condrv
0,0x9d8b9a30,0x9f1b0000,0x3f00,ad_driver,ad_driver,\\Driver\\ad_driver
0,0x9d8b9d30,0x9e440000,0x18000,Parport,Parport,\\Driver\\Parport
0,0x9d8b9e30,0x967d0000,0x3f000,mrxsmb10,mrxsmb10,\\FileSystem\\mrxsmb10
0,0x9d8b9f30,0x9e4c0000,0xa9000,srv2,srv2,\\FileSystem\\srv2
0,0x9fbb1630,0x9f190000,0x12000,WdNisDrv,WdNisDrv,\\Driver\\WdNisDrv

