TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,Audit,Cmd,Path
2,808,484,svchost.exe,0x863c9740,19,-,0,False,2023-03-28 16:27:02.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalService,C:\\Windows\\system32\\svchost.exe
2,1320,484,MsMpEng.exe,0x86504040,27,-,0,False,2023-03-28 16:27:03.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Windows Defender\\MsMpEng.exe,"""C:\\Program Files\\Windows Defender\\MsMpEng.exe""",C:\\Program Files\\Windows Defender\\MsMpEng.exe
3,3540,1320,svchost.exe,0x865c2cc0,1,-,0,False,2023-03-28 16:46:54.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,"""c:\\windows\\system32\\\\svchost.exe""",c:\\windows\\system32\\svchost.exe
2,716,484,svchost.exe,0x863a8a80,23,-,0,False,2023-03-28 16:27:02.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalServiceNetworkRestricted,C:\\Windows\\System32\\svchost.exe
3,3312,716,audiodg.exe,0x85393040,5,-,0,False,2023-03-28 16:45:35.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\audiodg.exe,C:\\Windows\\system32\\AUDIODG.EXE 0x9a8,C:\\Windows\\system32\\AUDIODG.EXE
2,1932,484,svchost.exe,0x8667d300,8,-,0,False,2023-03-28 16:27:04.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalServicePeerNet,C:\\Windows\\System32\\svchost.exe
2,1008,484,svchost.exe,0x8643b040,17,-,0,False,2023-03-28 16:27:03.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k NetworkService,C:\\Windows\\system32\\svchost.exe
2,3192,484,NisSrv.exe,0x86b15240,4,-,0,False,2023-03-28 16:27:33.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Windows Defender\\NisSrv.exe,"""C:\\Program Files\\Windows Defender\\NisSrv.exe""",C:\\Program Files\\Windows Defender\\NisSrv.exe
2,1816,484,wmpnetwk.exe,0x85269980,7,-,0,False,2023-03-28 16:29:04.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Windows Media Player\\wmpnetwk.exe,"""C:\\Program Files\\Windows Media Player\\wmpnetwk.exe""",C:\\Program Files\\Windows Media Player\\wmpnetwk.exe
2,564,484,svchost.exe,0x863643c0,14,-,0,False,2023-03-28 16:27:02.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k DcomLaunch,C:\\Windows\\system32\\svchost.exe
3,2940,564,RuntimeBroker.,0x8698d780,6,-,1,False,2023-03-28 16:27:24.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\RuntimeBroker.exe,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,C:\\Windows\\System32\\RuntimeBroker.exe
3,3944,564,WSHost.exe,0x865d6040,7,-,1,False,2023-03-28 16:27:52.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\WinStore\\WSHost.exe,C:\\Windows\\WinStore\\WSHost.exe -Embedding,C:\\Windows\\WinStore\\WSHost.exe
3,556,564,livecomm.exe,0x8682f140,11,-,1,False,2023-03-28 16:42:02.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\WindowsApps\\microsoft.windowscommunicationsapps_17.4.9600.16384_x86__8wekyb3d8bbwe\\livecomm.exe,"""C:\\Program Files\\WindowsApps\\microsoft.windowscommunicationsapps_17.4.9600.16384_x86__8wekyb3d8bbwe\\LiveComm.exe"" -ServerName:Microsoft.WindowsLive.Platform.Server",C:\\Program Files\\WindowsApps\\microsoft.windowscommunicationsapps_17.4.9600.16384_x86__8wekyb3d8bbwe\\LiveComm.exe
3,2672,564,WmiPrvSE.exe,0x852ff700,7,-,0,False,2023-03-28 16:45:27.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\wbem\\WmiPrvSE.exe,C:\\Windows\\system32\\wbem\\wmiprvse.exe,C:\\Windows\\system32\\wbem\\wmiprvse.exe
3,3448,564,SettingSyncHos,0x86b9dcc0,4,-,1,False,2023-03-28 16:27:33.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\SettingSyncHost.exe,"""C:\\Windows\\System32\\SettingSyncHost.exe"" -Embedding",C:\\Windows\\System32\\SettingSyncHost.exe
3,3836,564,WWAHost.exe,0x86588040,32,-,1,False,2023-03-28 16:27:51.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\WWAHost.exe,"""C:\\Windows\\System32\\WWAHost.exe"" -ServerName:Windows.Store",C:\\Windows\\System32\\WWAHost.exe
2,2588,484,SearchIndexer.,0x868d1400,15,-,0,False,2023-03-28 16:27:21.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\SearchIndexer.exe,C:\\Windows\\system32\\SearchIndexer.exe /Embedding,C:\\Windows\\system32\\SearchIndexer.exe
3,4072,2588,SearchProtocol,0x86b39140,5,-,0,False,2023-03-28 16:43:31.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\SearchProtocolHost.exe,"""C:\\Windows\\system32\\SearchProtocolHost.exe"" Global\\UsGthrFltPipeMssGthrPipe4_ Global\\UsGthrCtrlFltPipeMssGthrPipe4 1 -2147483646 ""Software\\Microsoft\\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\\ProgramData\\Microsoft\\Search\\Data\\Temp\\usgthrsvc"" ""DownLevelDaemon"" ",C:\\Windows\\system32\\SearchProtocolHost.exe
3,3788,2588,SearchFilterHo,0x86a38400,3,-,0,False,2023-03-28 16:46:04.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\SearchFilterHost.exe,"""C:\\Windows\\system32\\SearchFilterHost.exe"" 0 584 588 596 65536 592 ",C:\\Windows\\system32\\SearchFilterHost.exe
2,888,484,svchost.exe,0x863ec040,20,-,0,False,2023-03-28 16:27:03.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted,C:\\Windows\\System32\\svchost.exe
2,1148,484,spoolsv.exe,0x86444040,11,-,0,False,2023-03-28 16:27:03.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\spoolsv.exe,C:\\Windows\\System32\\spoolsv.exe,C:\\Windows\\System32\\spoolsv.exe
2,1176,484,svchost.exe,0x8649c200,21,-,0,False,2023-03-28 16:27:03.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalServiceNoNetwork,C:\\Windows\\system32\\svchost.exe
1,492,392,lsass.exe,0x861dc0c0,6,-,0,False,2023-03-28 16:27:02.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\lsass.exe,C:\\Windows\\system32\\lsass.exe,C:\\Windows\\system32\\lsass.exe
0,400,384,csrss.exe,0x847b4040,11,-,1,False,2023-03-28 16:27:02.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\csrss.exe,"%SystemRoot%\\system32\\csrss.exe ObjectDirectory=\\Windows SharedSection=1024,12288,512 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16",C:\\Windows\\system32\\csrss.exe
0,428,384,winlogon.exe,0x847a6040,4,-,1,False,2023-03-28 16:27:02.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\winlogon.exe,winlogon.exe,C:\\Windows\\system32\\winlogon.exe
1,700,428,dwm.exe,0x863b4040,13,-,1,False,2023-03-28 16:27:02.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\dwm.exe,"""dwm.exe""",C:\\Windows\\system32\\dwm.exe
0,2132,2112,explorer.exe,0x86587440,61,-,1,False,2023-03-28 16:27:21.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\explorer.exe,C:\\Windows\\Explorer.EXE,C:\\Windows\\Explorer.EXE
1,2676,2132,FTK Imager.exe,0x868d3900,14,-,1,False,2023-03-28 16:45:38.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\AccessData\\FTK Imager\\FTK Imager.exe,"""C:\\Program Files\\AccessData\\FTK Imager\\FTK Imager.exe"" ",C:\\Program Files\\AccessData\\FTK Imager\\FTK Imager.exe
1,2444,2132,RestoreOptIn.e,0x868ba780,0,-,1,False,2023-03-28 16:27:21.000000 UTC,2023-03-28 16:27:24.000000 UTC,\\Device\\HarddiskVolume2\\Windows\\System32\\RestoreOptIn.exe,-,-
0,2876,3744,GoogleCrashHan,0x863ee940,3,-,0,False,2023-03-28 16:30:40.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Google\\Update\\1.3.36.152\\GoogleCrashHandler.exe,"""C:\\Program Files\\Google\\Update\\1.3.36.152\\GoogleCrashHandler.exe""",C:\\Program Files\\Google\\Update\\1.3.36.152\\GoogleCrashHandler.exe
0,2348,2032,chrome.exe,0x84984cc0,29,-,1,False,2023-03-28 16:30:40.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --from-installer",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
1,2116,2348,chrome.exe,0x865d2b40,6,-,1,False,2023-03-28 16:31:19.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=audio --mojo-platform-channel-handle=4536 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:8",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
1,1624,2348,chrome.exe,0x86417cc0,14,-,1,False,2023-03-28 16:30:40.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=none --mojo-platform-channel-handle=1596 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:8",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
1,2028,2348,chrome.exe,0x86402800,10,-,1,False,2023-03-28 16:43:43.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --disable-gpu-compositing --lang=en-GB --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=91 --time-ticks-at-unix-epoch=-1680020817141072 --launch-time-ticks=1006094888 --mojo-platform-channel-handle=5340 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
1,3220,2348,chrome.exe,0x869ec7c0,11,-,1,False,2023-03-28 16:30:40.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=gpu-process --gpu-preferences=UAAAAAAAAADgAAAYAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAEgAAAAAAAAASAAAAAAAAAAYAAAAAgAAABAAAAAAAAAAGAAAAAAAAAAQAAAAAAAAAAAAAAAOAAAAEAAAAAAAAAABAAAADgAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=1284 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:2",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
1,2356,2348,chrome.exe,0x853decc0,15,-,1,False,2023-03-28 16:31:18.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --disable-gpu-compositing --lang=en-GB --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=35 --time-ticks-at-unix-epoch=-1680020817141072 --launch-time-ticks=261668274 --mojo-platform-channel-handle=4728 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
1,2388,2348,chrome.exe,0x8523a180,6,-,1,False,2023-03-28 16:30:40.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-GB --service-sandbox-type=service --mojo-platform-channel-handle=1680 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:8",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
1,3064,2348,chrome.exe,0x8522b640,7,-,1,False,2023-03-28 16:30:40.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\\Users\\Mark\\AppData\\Local\\Google\\Chrome\\User Data"" /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\\Users\\Mark\\AppData\\Local\\Google\\Chrome\\User Data\\Crashpad"" ""--metrics-dir=C:\\Users\\Mark\\AppData\\Local\\Google\\Chrome\\User Data"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win32 --annotation=prod=Chrome --annotation=ver=109.0.5414.129 --initial-client-data=0x8c,0x90,0x94,0x68,0x98,0x6d0b8b38,0x6d0b8b48,0x6d0b8b54",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
1,3324,2348,chrome.exe,0x853c0480,12,-,1,False,2023-03-28 16:31:45.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --disable-gpu-compositing --lang=en-GB --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=40 --time-ticks-at-unix-epoch=-1680020817141072 --launch-time-ticks=288597291 --mojo-platform-channel-handle=4756 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
0,1672,3592,nc123.exe,0x85314340,3,-,1,False,2023-03-28 16:46:11.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Users\\Mark\\Downloads\\ac\\nc123.exe,"""C:\\Users\\Mark\\Downloads\\ac\\nc123.exe"" ",C:\\Users\\Mark\\Downloads\\ac\\nc123.exe
1,1196,1672,conhost.exe,0x865cdcc0,2,-,1,False,2023-03-28 16:46:11.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\conhost.exe,\\??\\C:\\Windows\\system32\\conhost.exe 0x4,C:\\Windows\\system32\\conhost.exe
0,3740,3592,SearchHost.exe,0x865fea80,8,-,1,False,2023-03-28 16:46:16.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Users\\Mark\\Downloads\\ac\\EVER\\SearchHost.exe,"""C:\\Users\\Mark\\Downloads\\ac\\EVER\\SearchHost.exe"" ",C:\\Users\\Mark\\Downloads\\ac\\EVER\\SearchHost.exe
1,2600,3740,SearchHost.exe,0x8498dcc0,11,-,1,False,2023-03-28 16:46:51.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Users\\Mark\\Downloads\\ac\\EVER\\SearchHost.exe,,

